,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.0,0.0,0.0,20.0
Your son George,0.36666666666666664,1.0,0.5365853658536586,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,0.0,0.0,0.0,16.0
Ameen Rihani,0.5217391304347826,1.0,0.6857142857142857,24.0
Shibli N. Damus,1.0,0.8737864077669902,0.9326424870466321,103.0
Naoum Mokarzel,1.0,0.5,0.6666666666666666,18.0
Eissa alKhouri,0.6764705882352942,0.5348837209302325,0.5974025974025974,43.0
Girgi Dimitri Sursock,0.5,0.42857142857142855,0.46153846153846156,7.0
Felix Faris,0.9141104294478528,0.9867549668874173,0.9490445859872612,151.0
May Ziadeh,0.5945945945945946,1.0,0.7457627118644068,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.9714285714285714,0.8717948717948718,0.918918918918919,78.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,13.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.9583333333333334,0.92,0.9387755102040817,25.0
Daoud Mujaes,1.0,1.0,1.0,18.0
Bechara El Khoury,1.0,1.0,1.0,8.0
Youssef Ibrahim Yazbek,1.0,1.0,1.0,20.0
Elias Abu Shabaki,1.0,0.9795918367346939,0.9896907216494846,49.0
Elie Maroun Khalil,1.0,0.8636363636363636,0.926829268292683,22.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,1.0,0.19047619047619047,0.32,21.0
Botros Feghaly,0.7666666666666667,0.9583333333333334,0.8518518518518519,24.0
Toufiq Wehbeh,0.875,1.0,0.9333333333333333,21.0
Bishop Mkhayel Akhrass,0.8947368421052632,1.0,0.9444444444444444,17.0
George Saad,1.0,0.9473684210526315,0.972972972972973,38.0
Bishop Aghnathios Mbarak,1.0,1.0,1.0,15.0
Fathallah Khoury,0.16666666666666666,0.07142857142857142,0.1,14.0
Elias Sarkis,1.0,1.0,1.0,20.0
Fouad Chehab,1.0,1.0,1.0,11.0
Hanna Moussa,0.9615384615384616,1.0,0.9803921568627451,25.0
Habib Massoud,0.9629629629629629,1.0,0.9811320754716981,26.0
Zaghloul,0.8620689655172413,1.0,0.9259259259259259,25.0
Father Youhanna Habib Baysari,1.0,1.0,1.0,23.0
Mkhayel Daher,0.15,0.125,0.13636363636363635,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.2,1.0,0.3333333333333333,19.0
Father Youssef Hajj,1.0,0.14285714285714285,0.25,21.0
Father Mkhayel Zreiby,0.8297872340425532,1.0,0.9069767441860465,39.0
Father Mikhael Hanna,1.0,0.48484848484848486,0.6530612244897959,33.0
Jean Philipp Kmeid,1.0,1.0,1.0,27.0
Michel Saykali,1.0,1.0,1.0,14.0
Hanna Ghayth (Juan Gait),0.7222222222222222,1.0,0.8387096774193549,13.0
Yousef Hobeiche,0.7391304347826086,1.0,0.85,17.0
Angele Ellis,0.41379310344827586,0.4444444444444444,0.42857142857142855,27.0
Khalil Yossuf Nader Raad,0.8148148148148148,1.0,0.8979591836734694,22.0
Mansour Eid,0.8932038834951457,0.989247311827957,0.9387755102040817,93.0
Mkhayel Meneem,0.8620689655172413,1.0,0.9259259259259259,25.0
Constantine Elias,0.6538461538461539,1.0,0.7906976744186046,17.0
Maurice Gemayel,0.5555555555555556,0.9090909090909091,0.6896551724137931,11.0
Murshid Habashi,0.8387096774193549,1.0,0.9122807017543859,26.0
Michel Kahwaji,0.967032967032967,0.624113475177305,0.7586206896551724,141.0
Mayor of Kfarshima,0.2727272727272727,0.5454545454545454,0.36363636363636365,33.0
Sohayl Tohmeh,1.0,1.0,1.0,36.0
Shukri Kanaan,0.25,0.15151515151515152,0.18867924528301888,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.9382716049382716,0.9934640522875817,0.9650793650793651,153.0
Father Boulos El-Mender,0.8,0.2,0.32,20.0
Salah Tizani,1.0,1.0,1.0,297.0
Father Elias Bassil,0.0,0.0,0.0,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.0,0.0,0.0,31.0
Toufic El Bacha,0.660377358490566,0.875,0.7526881720430108,40.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.7671232876712328,0.9333333333333333,0.8421052631578947,60.0
Bishop Youssef Darian,0.6125,0.9245283018867925,0.7368421052631579,53.0
Youssef Hanna El-Sawda,0.7777777777777778,1.0,0.875,21.0
accuracy,0.7719369187221997,0.7719369187221997,0.7719369187221997,0.7719369187221997
macro avg,0.6297454393433854,0.6545003276807939,0.6156983909700556,2473.0
weighted avg,0.7678096310402754,0.7719369187221997,0.7514819971346927,2473.0
