,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.0,0.0,0.0,18.0
Your son George,0.2765957446808511,0.8666666666666667,0.41935483870967744,15.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,22.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.9956896551724138,0.721875,0.8369565217391305,320.0
Shibli N. Damus,0.32786885245901637,1.0,0.49382716049382713,20.0
Naoum Mokarzel,0.0,0.0,0.0,20.0
Eissa alKhouri,1.0,0.027777777777777776,0.05405405405405406,36.0
Girgi Dimitri Sursock,0.03125,0.07142857142857142,0.043478260869565216,14.0
Felix Faris,0.171875,0.9166666666666666,0.2894736842105263,24.0
May Ziadeh,0.03260869565217391,0.23076923076923078,0.05714285714285714,13.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.08333333333333333,0.7692307692307693,0.15037593984962405,13.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,17.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.0,0.0,0.0,25.0
Daoud Mujaes,0.0,0.0,0.0,18.0
Bechara El Khoury,0.4,0.75,0.5217391304347826,16.0
Youssef Ibrahim Yazbek,0.75,0.125,0.21428571428571427,24.0
Elias Abu Shabaki,0.9166666666666666,0.6111111111111112,0.7333333333333333,18.0
Elie Maroun Khalil,0.4166666666666667,0.47619047619047616,0.4444444444444444,21.0
Aziz Khoury,0.0,0.0,0.0,12.0
Ghnatyos Mbarak,0.0,0.0,0.0,37.0
Botros Feghaly,1.0,0.09523809523809523,0.17391304347826086,21.0
Toufiq Wehbeh,0.7358490566037735,0.639344262295082,0.6842105263157895,61.0
Bishop Mkhayel Akhrass,0.0,0.0,0.0,21.0
George Saad,1.0,0.05263157894736842,0.1,19.0
Bishop Aghnathios Mbarak,0.47058823529411764,0.9411764705882353,0.6274509803921569,17.0
Fathallah Khoury,0.0,0.0,0.0,20.0
Elias Sarkis,0.5555555555555556,0.9375,0.6976744186046512,16.0
Fouad Chehab,0.7692307692307693,0.9523809523809523,0.851063829787234,21.0
Hanna Moussa,0.9545454545454546,1.0,0.9767441860465116,21.0
Habib Massoud,0.0,0.0,0.0,34.0
Zaghloul,1.0,0.953757225433526,0.9763313609467456,173.0
Father Youhanna Habib Baysari,0.4358974358974359,0.7391304347826086,0.5483870967741935,23.0
Mkhayel Daher,0.0,0.0,0.0,25.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.09523809523809523,0.08333333333333333,0.08888888888888889,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.40625,0.7222222222222222,0.52,18.0
Father Mikhael Hanna,0.0,0.0,0.0,17.0
Jean Philipp Kmeid,0.973404255319149,0.9945652173913043,0.9838709677419355,184.0
Michel Saykali,0.5,1.0,0.6666666666666666,17.0
Hanna Ghayth (Juan Gait),0.39473684210526316,1.0,0.5660377358490566,15.0
Yousef Hobeiche,0.4146341463414634,0.9444444444444444,0.576271186440678,18.0
Angele Ellis,0.0,0.0,0.0,10.0
Khalil Yossuf Nader Raad,0.47619047619047616,1.0,0.6451612903225806,20.0
Mansour Eid,0.8461538461538461,0.9565217391304348,0.8979591836734694,23.0
Mkhayel Meneem,0.9375,0.6,0.7317073170731707,25.0
Constantine Elias,0.0,0.0,0.0,20.0
Maurice Gemayel,0.0,0.0,0.0,11.0
Murshid Habashi,0.125,0.045454545454545456,0.06666666666666667,22.0
Michel Kahwaji,0.35714285714285715,1.0,0.5263157894736842,15.0
Mayor of Kfarshima,0.38095238095238093,1.0,0.5517241379310345,32.0
Sohayl Tohmeh,0.7857142857142857,1.0,0.88,66.0
Shukri Kanaan,0.0,0.0,0.0,33.0
Emily Nasrallah,0.9166666666666666,1.0,0.9565217391304348,11.0
Joseph Oussani,0.9722222222222222,0.8974358974358975,0.9333333333333333,117.0
Father Boulos El-Mender,0.3333333333333333,0.4,0.36363636363636365,20.0
Salah Tizani,0.9826989619377162,0.993006993006993,0.9878260869565217,286.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,20.0
Krouger Tobia Attallah,0.2717391304347826,0.9615384615384616,0.423728813559322,26.0
Toufic El Bacha,0.3584905660377358,0.95,0.5205479452054794,20.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.6842105263157895,1.0,0.8125,13.0
Bishop Youssef Darian,0.0,0.0,0.0,15.0
Youssef Hanna El-Sawda,0.3333333333333333,0.8,0.47058823529411764,20.0
accuracy,0.6194904973716134,0.6194904973716134,0.6194904973716134,0.6194904973716134
macro avg,0.3361948316506708,0.4257239175135883,0.3248477990106547,2473.0
weighted avg,0.6140567659010628,0.6194904973716134,0.5789810805157554,2473.0
