,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,1.0,1.0,1.0,20.0
Your son George,0.24324324324324326,0.8181818181818182,0.375,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,1.0,0.1875,0.3157894736842105,16.0
Ameen Rihani,0.6666666666666666,1.0,0.8,24.0
Shibli N. Damus,0.9791666666666666,0.4563106796116505,0.6225165562913907,103.0
Naoum Mokarzel,0.7647058823529411,0.7222222222222222,0.7428571428571429,18.0
Eissa alKhouri,0.9393939393939394,0.7209302325581395,0.8157894736842105,43.0
Girgi Dimitri Sursock,0.15789473684210525,0.42857142857142855,0.23076923076923078,7.0
Felix Faris,0.8489208633093526,0.7814569536423841,0.8137931034482758,151.0
May Ziadeh,0.5625,0.8181818181818182,0.6666666666666666,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.8867924528301887,0.6025641025641025,0.7175572519083969,78.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,13.0
Prof. Ign. Kratchkovsky,0.034482758620689655,0.07692307692307693,0.047619047619047616,13.0
Ibrahim Mejahid Al-Jaza'eri,0.6818181818181818,0.6,0.6382978723404256,25.0
Daoud Mujaes,1.0,0.9444444444444444,0.9714285714285714,18.0
Bechara El Khoury,0.2,0.375,0.2608695652173913,8.0
Youssef Ibrahim Yazbek,0.7142857142857143,0.5,0.5882352941176471,20.0
Elias Abu Shabaki,0.9534883720930233,0.8367346938775511,0.8913043478260869,49.0
Elie Maroun Khalil,0.8947368421052632,0.7727272727272727,0.8292682926829268,22.0
Aziz Khoury,1.0,0.07142857142857142,0.13333333333333333,14.0
Ghnatyos Mbarak,0.25,0.047619047619047616,0.08,21.0
Botros Feghaly,1.0,0.08333333333333333,0.15384615384615385,24.0
Toufiq Wehbeh,0.36538461538461536,0.9047619047619048,0.5205479452054794,21.0
Bishop Mkhayel Akhrass,0.75,0.8823529411764706,0.8108108108108109,17.0
George Saad,0.9411764705882353,0.42105263157894735,0.5818181818181818,38.0
Bishop Aghnathios Mbarak,0.4,0.9333333333333333,0.56,15.0
Fathallah Khoury,0.2,0.14285714285714285,0.16666666666666666,14.0
Elias Sarkis,0.46153846153846156,0.9,0.6101694915254238,20.0
Fouad Chehab,0.9166666666666666,1.0,0.9565217391304348,11.0
Hanna Moussa,0.6410256410256411,1.0,0.78125,25.0
Habib Massoud,0.6486486486486487,0.9230769230769231,0.7619047619047619,26.0
Zaghloul,1.0,1.0,1.0,25.0
Father Youhanna Habib Baysari,0.782608695652174,0.782608695652174,0.782608695652174,23.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.68,0.8947368421052632,0.7727272727272727,19.0
Father Youssef Hajj,0.0,0.0,0.0,21.0
Father Mkhayel Zreiby,0.6346153846153846,0.8461538461538461,0.7252747252747253,39.0
Father Mikhael Hanna,0.7777777777777778,0.42424242424242425,0.5490196078431373,33.0
Jean Philipp Kmeid,0.28888888888888886,0.9629629629629629,0.4444444444444444,27.0
Michel Saykali,0.40625,0.9285714285714286,0.5652173913043478,14.0
Hanna Ghayth (Juan Gait),0.35135135135135137,1.0,0.52,13.0
Yousef Hobeiche,0.5384615384615384,0.8235294117647058,0.6511627906976745,17.0
Angele Ellis,0.5,0.2222222222222222,0.3076923076923077,27.0
Khalil Yossuf Nader Raad,0.40425531914893614,0.8636363636363636,0.5507246376811594,22.0
Mansour Eid,0.8627450980392157,0.4731182795698925,0.6111111111111112,93.0
Mkhayel Meneem,0.9565217391304348,0.88,0.9166666666666666,25.0
Constantine Elias,0.8947368421052632,1.0,0.9444444444444444,17.0
Maurice Gemayel,0.8,0.7272727272727273,0.7619047619047619,11.0
Murshid Habashi,0.575,0.8846153846153846,0.696969696969697,26.0
Michel Kahwaji,0.9212598425196851,0.8297872340425532,0.8731343283582089,141.0
Mayor of Kfarshima,0.3018867924528302,0.48484848484848486,0.37209302325581395,33.0
Sohayl Tohmeh,0.42857142857142855,0.75,0.5454545454545454,36.0
Shukri Kanaan,0.43902439024390244,0.5454545454545454,0.4864864864864865,33.0
Emily Nasrallah,0.5789473684210527,1.0,0.7333333333333333,11.0
Joseph Oussani,0.9933774834437086,0.9803921568627451,0.9868421052631579,153.0
Father Boulos El-Mender,0.022727272727272728,0.05,0.03125,20.0
Salah Tizani,0.9423076923076923,0.98989898989899,0.9655172413793104,297.0
Father Elias Bassil,0.0,0.0,0.0,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.2564102564102564,0.8,0.3883495145631068,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.041666666666666664,0.03225806451612903,0.03636363636363636,31.0
Toufic El Bacha,0.8085106382978723,0.95,0.8735632183908046,40.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.75,0.45,0.5625,60.0
Bishop Youssef Darian,0.8235294117647058,0.5283018867924528,0.6436781609195402,53.0
Youssef Hanna El-Sawda,0.525,1.0,0.6885245901639344,21.0
accuracy,0.6736756975333603,0.6736756975333603,0.6736756975333603,0.6736756975333603
macro avg,0.540689700043356,0.578256007378266,0.5131223903257561,2473.0
weighted avg,0.7060115011180174,0.6736756975333603,0.656270184909513,2473.0
