,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,1.0,1.0,1.0,20.0
Your son George,0.34375,1.0,0.5116279069767442,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,0.0,0.0,0.0,16.0
Ameen Rihani,0.7741935483870968,1.0,0.8727272727272727,24.0
Shibli N. Damus,0.9878048780487805,0.7864077669902912,0.8756756756756757,103.0
Naoum Mokarzel,0.7777777777777778,0.3888888888888889,0.5185185185185185,18.0
Eissa alKhouri,1.0,0.7441860465116279,0.8533333333333334,43.0
Girgi Dimitri Sursock,0.23076923076923078,0.8571428571428571,0.36363636363636365,7.0
Felix Faris,0.89375,0.9470198675496688,0.9196141479099679,151.0
May Ziadeh,0.5121951219512195,0.9545454545454546,0.6666666666666666,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.9411764705882353,0.6153846153846154,0.7441860465116279,78.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,13.0
Prof. Ign. Kratchkovsky,0.07142857142857142,0.07692307692307693,0.07407407407407407,13.0
Ibrahim Mejahid Al-Jaza'eri,0.7777777777777778,0.84,0.8076923076923077,25.0
Daoud Mujaes,0.782608695652174,1.0,0.8780487804878049,18.0
Bechara El Khoury,0.6,0.75,0.6666666666666666,8.0
Youssef Ibrahim Yazbek,0.7777777777777778,0.7,0.7368421052631579,20.0
Elias Abu Shabaki,1.0,0.9795918367346939,0.9896907216494846,49.0
Elie Maroun Khalil,1.0,1.0,1.0,22.0
Aziz Khoury,1.0,0.42857142857142855,0.6,14.0
Ghnatyos Mbarak,1.0,0.14285714285714285,0.25,21.0
Botros Feghaly,0.9,0.75,0.8181818181818182,24.0
Toufiq Wehbeh,0.875,1.0,0.9333333333333333,21.0
Bishop Mkhayel Akhrass,0.5483870967741935,1.0,0.7083333333333334,17.0
George Saad,1.0,0.868421052631579,0.9295774647887324,38.0
Bishop Aghnathios Mbarak,0.7142857142857143,1.0,0.8333333333333334,15.0
Fathallah Khoury,0.38461538461538464,0.35714285714285715,0.37037037037037035,14.0
Elias Sarkis,0.43478260869565216,1.0,0.6060606060606061,20.0
Fouad Chehab,1.0,1.0,1.0,11.0
Hanna Moussa,0.7575757575757576,1.0,0.8620689655172413,25.0
Habib Massoud,0.8125,1.0,0.896551724137931,26.0
Zaghloul,1.0,1.0,1.0,25.0
Father Youhanna Habib Baysari,0.9583333333333334,1.0,0.9787234042553191,23.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.75,0.9473684210526315,0.8372093023255814,19.0
Father Youssef Hajj,1.0,0.38095238095238093,0.5517241379310345,21.0
Father Mkhayel Zreiby,0.9487179487179487,0.9487179487179487,0.9487179487179487,39.0
Father Mikhael Hanna,0.9411764705882353,0.48484848484848486,0.64,33.0
Jean Philipp Kmeid,0.54,1.0,0.7012987012987013,27.0
Michel Saykali,0.7368421052631579,1.0,0.8484848484848485,14.0
Hanna Ghayth (Juan Gait),0.7222222222222222,1.0,0.8387096774193549,13.0
Yousef Hobeiche,0.7083333333333334,1.0,0.8292682926829268,17.0
Angele Ellis,0.9090909090909091,0.37037037037037035,0.5263157894736842,27.0
Khalil Yossuf Nader Raad,0.6176470588235294,0.9545454545454546,0.75,22.0
Mansour Eid,0.98,0.5268817204301075,0.6853146853146853,93.0
Mkhayel Meneem,0.96,0.96,0.96,25.0
Constantine Elias,0.7083333333333334,1.0,0.8292682926829268,17.0
Maurice Gemayel,0.9090909090909091,0.9090909090909091,0.9090909090909091,11.0
Murshid Habashi,0.92,0.8846153846153846,0.9019607843137255,26.0
Michel Kahwaji,0.8782051282051282,0.9716312056737588,0.9225589225589226,141.0
Mayor of Kfarshima,0.2807017543859649,0.48484848484848486,0.35555555555555557,33.0
Sohayl Tohmeh,0.64,0.8888888888888888,0.7441860465116279,36.0
Shukri Kanaan,0.42424242424242425,0.42424242424242425,0.42424242424242425,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,1.0,1.0,1.0,153.0
Father Boulos El-Mender,0.5882352941176471,0.5,0.5405405405405406,20.0
Salah Tizani,0.9932885906040269,0.9966329966329966,0.9949579831932773,297.0
Father Elias Bassil,0.0,0.0,0.0,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.11363636363636363,0.2,0.14492753623188406,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.05714285714285714,0.06451612903225806,0.06060606060606061,31.0
Toufic El Bacha,0.9302325581395349,1.0,0.963855421686747,40.0
Catherine Yazbek Al-Badawi,0.6666666666666666,0.23529411764705882,0.34782608695652173,17.0
Youssef Fadlallah Salemeh,0.6923076923076923,0.75,0.72,60.0
Bishop Youssef Darian,0.8421052631578947,0.9056603773584906,0.8727272727272727,53.0
Youssef Hanna El-Sawda,0.4883720930232558,1.0,0.65625,21.0
accuracy,0.7719369187221997,0.7719369187221997,0.7719369187221997,0.7719369187221997
macro avg,0.64511381297932,0.6757209660679184,0.6305793262204064,2473.0
weighted avg,0.781530150896775,0.7719369187221997,0.7567390212872074,2473.0
