,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.9523809523809523,1.0,0.975609756097561,20.0
Your son George,0.21568627450980393,1.0,0.3548387096774194,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,0.0,0.0,0.0,16.0
Ameen Rihani,0.5581395348837209,1.0,0.7164179104477612,24.0
Shibli N. Damus,0.9775280898876404,0.8446601941747572,0.90625,103.0
Naoum Mokarzel,0.0,0.0,0.0,18.0
Eissa alKhouri,0.9,0.20930232558139536,0.33962264150943394,43.0
Girgi Dimitri Sursock,0.08333333333333333,0.2857142857142857,0.12903225806451613,7.0
Felix Faris,0.9047619047619048,0.8807947019867549,0.8926174496644296,151.0
May Ziadeh,0.2894736842105263,1.0,0.4489795918367347,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.9210526315789473,0.44871794871794873,0.603448275862069,78.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,13.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,1.0,0.04,0.07692307692307693,25.0
Daoud Mujaes,0.7619047619047619,0.8888888888888888,0.8205128205128205,18.0
Bechara El Khoury,0.75,0.75,0.75,8.0
Youssef Ibrahim Yazbek,0.72,0.9,0.8,20.0
Elias Abu Shabaki,1.0,0.9795918367346939,0.9896907216494846,49.0
Elie Maroun Khalil,0.0,0.0,0.0,22.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,0.46153846153846156,0.2857142857142857,0.35294117647058826,21.0
Botros Feghaly,0.65625,0.875,0.75,24.0
Toufiq Wehbeh,1.0,0.9047619047619048,0.95,21.0
Bishop Mkhayel Akhrass,0.65,0.7647058823529411,0.7027027027027027,17.0
George Saad,1.0,0.868421052631579,0.9295774647887324,38.0
Bishop Aghnathios Mbarak,0.6363636363636364,0.9333333333333333,0.7567567567567568,15.0
Fathallah Khoury,1.0,0.07142857142857142,0.13333333333333333,14.0
Elias Sarkis,0.6896551724137931,1.0,0.8163265306122449,20.0
Fouad Chehab,0.9166666666666666,1.0,0.9565217391304348,11.0
Hanna Moussa,0.9259259259259259,1.0,0.9615384615384616,25.0
Habib Massoud,1.0,1.0,1.0,26.0
Zaghloul,0.7142857142857143,1.0,0.8333333333333334,25.0
Father Youhanna Habib Baysari,0.6764705882352942,1.0,0.8070175438596491,23.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.1956521739130435,0.9473684210526315,0.32432432432432434,19.0
Father Youssef Hajj,0.0,0.0,0.0,21.0
Father Mkhayel Zreiby,0.8478260869565217,1.0,0.9176470588235294,39.0
Father Mikhael Hanna,1.0,0.2727272727272727,0.42857142857142855,33.0
Jean Philipp Kmeid,1.0,1.0,1.0,27.0
Michel Saykali,1.0,1.0,1.0,14.0
Hanna Ghayth (Juan Gait),0.7222222222222222,1.0,0.8387096774193549,13.0
Yousef Hobeiche,0.8095238095238095,1.0,0.8947368421052632,17.0
Angele Ellis,0.5277777777777778,0.7037037037037037,0.6031746031746031,27.0
Khalil Yossuf Nader Raad,0.3793103448275862,1.0,0.55,22.0
Mansour Eid,0.7073170731707317,0.9354838709677419,0.8055555555555556,93.0
Mkhayel Meneem,0.8928571428571429,1.0,0.9433962264150944,25.0
Constantine Elias,1.0,1.0,1.0,17.0
Maurice Gemayel,0.9166666666666666,1.0,0.9565217391304348,11.0
Murshid Habashi,0.4807692307692308,0.9615384615384616,0.6410256410256411,26.0
Michel Kahwaji,0.9886363636363636,0.6170212765957447,0.759825327510917,141.0
Mayor of Kfarshima,0.20967741935483872,0.3939393939393939,0.2736842105263158,33.0
Sohayl Tohmeh,0.9714285714285714,0.9444444444444444,0.9577464788732394,36.0
Shukri Kanaan,0.0,0.0,0.0,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.987012987012987,0.9934640522875817,0.990228013029316,153.0
Father Boulos El-Mender,0.7647058823529411,0.65,0.7027027027027027,20.0
Salah Tizani,1.0,0.9966329966329966,0.9983136593591906,297.0
Father Elias Bassil,0.0,0.0,0.0,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.22857142857142856,0.25806451612903225,0.24242424242424243,31.0
Toufic El Bacha,0.9642857142857143,0.675,0.7941176470588235,40.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.6833333333333333,0.6833333333333333,0.6833333333333333,60.0
Bishop Youssef Darian,0.8412698412698413,1.0,0.9137931034482759,53.0
Youssef Hanna El-Sawda,0.3088235294117647,1.0,0.47191011235955055,21.0
accuracy,0.7149211484027497,0.7149211484027497,0.7149211484027497,0.7149211484027497
macro avg,0.5604096469327267,0.6051233373996291,0.5414892138301787,2473.0
weighted avg,0.7281622524248641,0.7149211484027497,0.6903024135583489,2473.0
