,precision,recall,f1-score,support
Your nephew Maroun,0.75,0.9473684210526315,0.8372093023255814,19.0
Sister Victor N. Khoury,1.0,1.0,1.0,20.0
Your son George,0.6285714285714286,0.7096774193548387,0.6666666666666666,31.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,18.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.8888888888888888,0.9230769230769231,0.9056603773584906,26.0
Shibli N. Damus,0.8235294117647058,0.9333333333333333,0.875,15.0
Naoum Mokarzel,0.8333333333333334,0.75,0.7894736842105263,20.0
Eissa alKhouri,0.6666666666666666,1.0,0.8,18.0
Girgi Dimitri Sursock,0.4375,0.9333333333333333,0.5957446808510638,15.0
Felix Faris,0.905511811023622,0.7419354838709677,0.8156028368794326,155.0
May Ziadeh,0.12121212121212122,0.14035087719298245,0.13008130081300814,57.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.8478260869565217,0.43333333333333335,0.5735294117647058,90.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,19.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.9047619047619048,0.76,0.8260869565217391,25.0
Daoud Mujaes,0.56,0.7777777777777778,0.6511627906976745,18.0
Bechara El Khoury,0.75,0.75,0.75,16.0
Youssef Ibrahim Yazbek,1.0,0.25,0.4,28.0
Elias Abu Shabaki,1.0,1.0,1.0,13.0
Elie Maroun Khalil,1.0,0.9411764705882353,0.9696969696969697,17.0
Aziz Khoury,1.0,0.2857142857142857,0.4444444444444444,14.0
Ghnatyos Mbarak,0.0,0.0,0.0,15.0
Botros Feghaly,0.8333333333333334,0.47619047619047616,0.6060606060606061,21.0
Toufiq Wehbeh,0.8333333333333334,0.9090909090909091,0.8695652173913043,22.0
Bishop Mkhayel Akhrass,0.7333333333333333,1.0,0.8461538461538461,22.0
George Saad,0.5714285714285714,0.5833333333333334,0.5773195876288659,48.0
Bishop Aghnathios Mbarak,0.5094339622641509,0.47368421052631576,0.4909090909090909,57.0
Fathallah Khoury,0.64,0.8,0.7111111111111111,20.0
Elias Sarkis,0.625,0.9090909090909091,0.7407407407407407,22.0
Fouad Chehab,1.0,0.9894736842105263,0.9947089947089947,95.0
Hanna Moussa,1.0,0.9337748344370861,0.9657534246575342,302.0
Habib Massoud,0.7407407407407407,1.0,0.851063829787234,20.0
Zaghloul,1.0,1.0,1.0,17.0
Father Youhanna Habib Baysari,1.0,0.896551724137931,0.9454545454545454,58.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.4,0.08695652173913043,0.14285714285714285,23.0
Father Botros Hasan,0.21428571428571427,0.375,0.2727272727272727,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.1282051282051282,0.38461538461538464,0.19230769230769232,13.0
Father Mikhael Hanna,0.0,0.0,0.0,34.0
Jean Philipp Kmeid,1.0,1.0,1.0,30.0
Michel Saykali,0.6486486486486487,1.0,0.7868852459016393,24.0
Hanna Ghayth (Juan Gait),0.8275862068965517,1.0,0.9056603773584906,24.0
Yousef Hobeiche,0.8412698412698413,0.762589928057554,0.8,139.0
Angele Ellis,0.0,0.0,0.0,27.0
Khalil Yossuf Nader Raad,0.29508196721311475,1.0,0.45569620253164556,18.0
Mansour Eid,0.5111111111111111,1.0,0.6764705882352942,23.0
Mkhayel Meneem,0.9545454545454546,0.84,0.8936170212765957,25.0
Constantine Elias,0.45454545454545453,1.0,0.625,20.0
Maurice Gemayel,0.46153846153846156,0.5,0.48,12.0
Murshid Habashi,0.48717948717948717,0.8636363636363636,0.6229508196721312,22.0
Michel Kahwaji,0.22033898305084745,1.0,0.3611111111111111,13.0
Mayor of Kfarshima,0.04,0.03125,0.03508771929824561,32.0
Sohayl Tohmeh,0.4342105263157895,1.0,0.6055045871559633,33.0
Shukri Kanaan,0.275,0.3333333333333333,0.3013698630136986,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,1.0,1.0,1.0,23.0
Father Boulos El-Mender,0.8928571428571429,0.33783783783783783,0.49019607843137253,74.0
Salah Tizani,0.9090909090909091,1.0,0.9523809523809523,20.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.0,0.0,0.0,12.0
Assad Darouich Zacharias,0.3148148148148148,1.0,0.4788732394366197,17.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,12.0
Krouger Tobia Attallah,0.5625,0.9642857142857143,0.7105263157894737,28.0
Toufic El Bacha,0.68,1.0,0.8095238095238095,17.0
Catherine Yazbek Al-Badawi,1.0,0.9411764705882353,0.9696969696969697,17.0
Youssef Fadlallah Salemeh,0.8375,0.9178082191780822,0.8758169934640523,73.0
Bishop Youssef Darian,0.7272727272727273,0.9411764705882353,0.8205128205128205,17.0
Youssef Hanna El-Sawda,0.9904761904761905,0.8739495798319328,0.9285714285714286,119.0
accuracy,0.6917780477926286,0.6917780477926286,0.6917780477926286,0.6917780477926286
macro avg,0.5734149816469021,0.6394631487794074,0.5749654178604027,2469.0
weighted avg,0.7039199877686945,0.6917780477926286,0.6742610547712529,2469.0
