,precision,recall,f1-score,support
Your nephew Maroun,0.375,0.15789473684210525,0.2222222222222222,19.0
Sister Victor N. Khoury,1.0,0.7222222222222222,0.8387096774193549,18.0
Your son George,0.4666666666666667,0.9333333333333333,0.6222222222222222,15.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.2857142857142857,0.09090909090909091,0.13793103448275862,22.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.996078431372549,0.79375,0.8834782608695653,320.0
Shibli N. Damus,0.7307692307692307,0.95,0.8260869565217391,20.0
Naoum Mokarzel,1.0,0.55,0.7096774193548387,20.0
Eissa alKhouri,0.8974358974358975,0.9722222222222222,0.9333333333333333,36.0
Girgi Dimitri Sursock,0.43333333333333335,0.9285714285714286,0.5909090909090909,14.0
Felix Faris,0.41818181818181815,0.9583333333333334,0.5822784810126582,24.0
May Ziadeh,0.20512820512820512,0.6153846153846154,0.3076923076923077,13.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.15,0.23076923076923078,0.18181818181818182,13.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,17.0
Prof. Ign. Kratchkovsky,0.16666666666666666,0.23076923076923078,0.1935483870967742,13.0
Ibrahim Mejahid Al-Jaza'eri,0.5,0.28,0.358974358974359,25.0
Daoud Mujaes,0.8947368421052632,0.9444444444444444,0.918918918918919,18.0
Bechara El Khoury,0.3111111111111111,0.875,0.45901639344262296,16.0
Youssef Ibrahim Yazbek,0.475,0.7916666666666666,0.59375,24.0
Elias Abu Shabaki,1.0,0.8333333333333334,0.9090909090909091,18.0
Elie Maroun Khalil,0.9090909090909091,0.9523809523809523,0.9302325581395349,21.0
Aziz Khoury,0.8,0.6666666666666666,0.7272727272727273,12.0
Ghnatyos Mbarak,0.5,0.02702702702702703,0.05128205128205128,37.0
Botros Feghaly,0.6666666666666666,0.19047619047619047,0.2962962962962963,21.0
Toufiq Wehbeh,0.9636363636363636,0.8688524590163934,0.9137931034482759,61.0
Bishop Mkhayel Akhrass,1.0,0.42857142857142855,0.6,21.0
George Saad,0.8,0.8421052631578947,0.8205128205128205,19.0
Bishop Aghnathios Mbarak,0.9444444444444444,1.0,0.9714285714285714,17.0
Fathallah Khoury,0.6428571428571429,0.9,0.75,20.0
Elias Sarkis,0.39473684210526316,0.9375,0.5555555555555556,16.0
Fouad Chehab,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
Hanna Moussa,1.0,1.0,1.0,21.0
Habib Massoud,0.7741935483870968,0.7058823529411765,0.7384615384615385,34.0
Zaghloul,0.9770114942528736,0.9826589595375722,0.9798270893371758,173.0
Father Youhanna Habib Baysari,0.8148148148148148,0.9565217391304348,0.88,23.0
Mkhayel Daher,0.0,0.0,0.0,25.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.8214285714285714,0.9583333333333334,0.8846153846153846,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.6818181818181818,0.8333333333333334,0.75,18.0
Father Mikhael Hanna,0.0,0.0,0.0,17.0
Jean Philipp Kmeid,0.9497206703910615,0.9239130434782609,0.9366391184573003,184.0
Michel Saykali,0.8947368421052632,1.0,0.9444444444444444,17.0
Hanna Ghayth (Juan Gait),0.8333333333333334,1.0,0.9090909090909091,15.0
Yousef Hobeiche,0.5454545454545454,1.0,0.7058823529411765,18.0
Angele Ellis,0.5,0.3,0.375,10.0
Khalil Yossuf Nader Raad,0.6896551724137931,1.0,0.8163265306122449,20.0
Mansour Eid,0.9583333333333334,1.0,0.9787234042553191,23.0
Mkhayel Meneem,1.0,0.8,0.8888888888888888,25.0
Constantine Elias,0.9090909090909091,1.0,0.9523809523809523,20.0
Maurice Gemayel,0.5333333333333333,0.7272727272727273,0.6153846153846154,11.0
Murshid Habashi,0.7916666666666666,0.8636363636363636,0.8260869565217391,22.0
Michel Kahwaji,0.7894736842105263,1.0,0.8823529411764706,15.0
Mayor of Kfarshima,0.4266666666666667,1.0,0.5981308411214953,32.0
Sohayl Tohmeh,0.8472222222222222,0.9242424242424242,0.8840579710144928,66.0
Shukri Kanaan,0.7,0.42424242424242425,0.5283018867924528,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.975,1.0,0.9873417721518988,117.0
Father Boulos El-Mender,0.18604651162790697,0.4,0.25396825396825395,20.0
Salah Tizani,0.9828178694158075,1.0,0.9913344887348353,286.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.8333333333333334,0.4,0.5405405405405406,25.0
Asaad Koury Tobia Attallah,0.42857142857142855,0.15,0.2222222222222222,20.0
Krouger Tobia Attallah,0.5365853658536586,0.8461538461538461,0.6567164179104478,26.0
Toufic El Bacha,0.8,1.0,0.8888888888888888,20.0
Catherine Yazbek Al-Badawi,1.0,0.29411764705882354,0.45454545454545453,17.0
Youssef Fadlallah Salemeh,0.26,1.0,0.4126984126984127,13.0
Bishop Youssef Darian,0.0,0.0,0.0,15.0
Youssef Hanna El-Sawda,0.6551724137931034,0.95,0.7755102040816326,20.0
accuracy,0.7674888799029519,0.7674888799029519,0.7674888799029519,0.7674888799029519
macro avg,0.6052833341152845,0.648801028490697,0.5929123277878566,2473.0
weighted avg,0.7744575175152818,0.7674888799029519,0.7492315146170576,2473.0
