,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.0,0.0,0.0,20.0
Your son George,0.19642857142857142,1.0,0.3283582089552239,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.39285714285714285,0.6875,0.5,16.0
Bishop Boulos Akl,0.0,0.0,0.0,16.0
Ameen Rihani,0.96,1.0,0.9795918367346939,24.0
Shibli N. Damus,0.9888888888888889,0.8640776699029126,0.9222797927461139,103.0
Naoum Mokarzel,0.0,0.0,0.0,18.0
Eissa alKhouri,0.34782608695652173,0.37209302325581395,0.3595505617977528,43.0
Girgi Dimitri Sursock,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0
Felix Faris,0.9591836734693877,0.9337748344370861,0.9463087248322147,151.0
May Ziadeh,0.48717948717948717,0.8636363636363636,0.6229508196721312,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.8524590163934426,0.6666666666666666,0.7482014388489209,78.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,13.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,1.0,0.6,0.75,25.0
Daoud Mujaes,0.36,1.0,0.5294117647058824,18.0
Bechara El Khoury,0.7272727272727273,1.0,0.8421052631578947,8.0
Youssef Ibrahim Yazbek,1.0,1.0,1.0,20.0
Elias Abu Shabaki,0.7833333333333333,0.9591836734693877,0.8623853211009175,49.0
Elie Maroun Khalil,0.9230769230769231,0.5454545454545454,0.6857142857142857,22.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,0.5,0.19047619047619047,0.27586206896551724,21.0
Botros Feghaly,0.6666666666666666,0.6666666666666666,0.6666666666666666,24.0
Toufiq Wehbeh,1.0,0.9523809523809523,0.975609756097561,21.0
Bishop Mkhayel Akhrass,1.0,1.0,1.0,17.0
George Saad,1.0,0.9210526315789473,0.958904109589041,38.0
Bishop Aghnathios Mbarak,0.8823529411764706,1.0,0.9375,15.0
Fathallah Khoury,1.0,0.07142857142857142,0.13333333333333333,14.0
Elias Sarkis,1.0,1.0,1.0,20.0
Fouad Chehab,1.0,1.0,1.0,11.0
Hanna Moussa,1.0,1.0,1.0,25.0
Habib Massoud,1.0,1.0,1.0,26.0
Zaghloul,0.8064516129032258,1.0,0.8928571428571429,25.0
Father Youhanna Habib Baysari,0.9545454545454546,0.9130434782608695,0.9333333333333333,23.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.14960629921259844,1.0,0.2602739726027397,19.0
Father Youssef Hajj,0.0,0.0,0.0,21.0
Father Mkhayel Zreiby,0.7291666666666666,0.8974358974358975,0.8045977011494253,39.0
Father Mikhael Hanna,0.9333333333333333,0.42424242424242425,0.5833333333333334,33.0
Jean Philipp Kmeid,1.0,1.0,1.0,27.0
Michel Saykali,1.0,1.0,1.0,14.0
Hanna Ghayth (Juan Gait),0.5652173913043478,1.0,0.7222222222222222,13.0
Yousef Hobeiche,0.9444444444444444,1.0,0.9714285714285714,17.0
Angele Ellis,0.0,0.0,0.0,27.0
Khalil Yossuf Nader Raad,0.8148148148148148,1.0,0.8979591836734694,22.0
Mansour Eid,0.788135593220339,1.0,0.8815165876777251,93.0
Mkhayel Meneem,1.0,1.0,1.0,25.0
Constantine Elias,0.8947368421052632,1.0,0.9444444444444444,17.0
Maurice Gemayel,0.5,0.45454545454545453,0.47619047619047616,11.0
Murshid Habashi,1.0,0.9615384615384616,0.9803921568627451,26.0
Michel Kahwaji,1.0,0.7021276595744681,0.825,141.0
Mayor of Kfarshima,0.3728813559322034,0.6666666666666666,0.4782608695652174,33.0
Sohayl Tohmeh,1.0,1.0,1.0,36.0
Shukri Kanaan,0.0,0.0,0.0,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,1.0,0.9934640522875817,0.9967213114754099,153.0
Father Boulos El-Mender,0.9523809523809523,1.0,0.975609756097561,20.0
Salah Tizani,1.0,1.0,1.0,297.0
Father Elias Bassil,0.0,0.0,0.0,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.0,0.0,0.0,31.0
Toufic El Bacha,0.7111111111111111,0.8,0.7529411764705882,40.0
Catherine Yazbek Al-Badawi,1.0,0.5882352941176471,0.7407407407407407,17.0
Youssef Fadlallah Salemeh,0.759493670886076,1.0,0.8633093525179856,60.0
Bishop Youssef Darian,0.896551724137931,0.9811320754716981,0.9369369369369369,53.0
Youssef Hanna El-Sawda,0.3888888888888889,1.0,0.56,21.0
accuracy,0.7525272947836635,0.7525272947836635,0.7525272947836635,0.7525272947836635
macro avg,0.6022635800847291,0.6372993214778006,0.5925948139989689,2473.0
weighted avg,0.7479387263187772,0.7525272947836635,0.7336726911103655,2473.0
