,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,1.0,0.1111111111111111,0.2,18.0
Your son George,0.5769230769230769,1.0,0.7317073170731707,15.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,22.0
Bishop Boulos Akl,1.0,0.07692307692307693,0.14285714285714285,13.0
Ameen Rihani,0.9724770642201835,0.6625,0.7881040892193308,320.0
Shibli N. Damus,0.9047619047619048,0.95,0.926829268292683,20.0
Naoum Mokarzel,0.8947368421052632,0.85,0.8717948717948718,20.0
Eissa alKhouri,0.9473684210526315,1.0,0.972972972972973,36.0
Girgi Dimitri Sursock,0.5714285714285714,0.8571428571428571,0.6857142857142857,14.0
Felix Faris,0.4107142857142857,0.9583333333333334,0.575,24.0
May Ziadeh,0.3939393939393939,1.0,0.5652173913043478,13.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.38235294117647056,1.0,0.5531914893617021,13.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,17.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,1.0,0.24,0.3870967741935484,25.0
Daoud Mujaes,0.6923076923076923,1.0,0.8181818181818182,18.0
Bechara El Khoury,1.0,1.0,1.0,16.0
Youssef Ibrahim Yazbek,1.0,0.4583333333333333,0.6285714285714286,24.0
Elias Abu Shabaki,1.0,1.0,1.0,18.0
Elie Maroun Khalil,0.9130434782608695,1.0,0.9545454545454546,21.0
Aziz Khoury,0.0,0.0,0.0,12.0
Ghnatyos Mbarak,0.8,0.10810810810810811,0.19047619047619047,37.0
Botros Feghaly,1.0,0.9523809523809523,0.975609756097561,21.0
Toufiq Wehbeh,0.9838709677419355,1.0,0.991869918699187,61.0
Bishop Mkhayel Akhrass,1.0,0.09523809523809523,0.17391304347826086,21.0
George Saad,0.9047619047619048,1.0,0.95,19.0
Bishop Aghnathios Mbarak,0.8947368421052632,1.0,0.9444444444444444,17.0
Fathallah Khoury,0.9523809523809523,1.0,0.975609756097561,20.0
Elias Sarkis,0.9375,0.9375,0.9375,16.0
Fouad Chehab,1.0,1.0,1.0,21.0
Hanna Moussa,1.0,1.0,1.0,21.0
Habib Massoud,0.9090909090909091,0.8823529411764706,0.8955223880597015,34.0
Zaghloul,1.0,0.9942196531791907,0.9971014492753624,173.0
Father Youhanna Habib Baysari,1.0,1.0,1.0,23.0
Mkhayel Daher,0.0,0.0,0.0,25.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.40350877192982454,0.9583333333333334,0.5679012345679012,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.85,0.9444444444444444,0.8947368421052632,18.0
Father Mikhael Hanna,0.0,0.0,0.0,17.0
Jean Philipp Kmeid,0.9945945945945946,1.0,0.997289972899729,184.0
Michel Saykali,0.34,1.0,0.5074626865671642,17.0
Hanna Ghayth (Juan Gait),0.8333333333333334,1.0,0.9090909090909091,15.0
Yousef Hobeiche,1.0,1.0,1.0,18.0
Angele Ellis,0.8,0.8,0.8,10.0
Khalil Yossuf Nader Raad,0.8695652173913043,1.0,0.9302325581395349,20.0
Mansour Eid,1.0,1.0,1.0,23.0
Mkhayel Meneem,1.0,0.92,0.9583333333333334,25.0
Constantine Elias,1.0,0.95,0.9743589743589743,20.0
Maurice Gemayel,0.8181818181818182,0.8181818181818182,0.8181818181818182,11.0
Murshid Habashi,0.9166666666666666,1.0,0.9565217391304348,22.0
Michel Kahwaji,0.625,1.0,0.7692307692307693,15.0
Mayor of Kfarshima,0.5,1.0,0.6666666666666666,32.0
Sohayl Tohmeh,0.673469387755102,1.0,0.8048780487804879,66.0
Shukri Kanaan,1.0,0.5454545454545454,0.7058823529411765,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.9666666666666667,0.9914529914529915,0.9789029535864979,117.0
Father Boulos El-Mender,0.6296296296296297,0.85,0.723404255319149,20.0
Salah Tizani,0.9694915254237289,1.0,0.9845094664371773,286.0
Father Elias Bassil,0.5625,0.75,0.6428571428571429,12.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,20.0
Krouger Tobia Attallah,0.32098765432098764,1.0,0.48598130841121495,26.0
Toufic El Bacha,0.38461538461538464,1.0,0.5555555555555556,20.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.37142857142857144,1.0,0.5416666666666666,13.0
Bishop Youssef Darian,0.0,0.0,0.0,15.0
Youssef Hanna El-Sawda,0.3508771929824561,1.0,0.5194805194805194,20.0
accuracy,0.7784067933683785,0.7784067933683785,0.7784067933683785,0.7784067933683785
macro avg,0.6369424177872026,0.6853804309125867,0.6130557327467479,2473.0
weighted avg,0.7880116532180129,0.7784067933683785,0.7503837775570965,2473.0
