,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.0,0.0,0.0,20.0
Your son George,0.38461538461538464,0.9090909090909091,0.5405405405405406,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,0.0,0.0,0.0,16.0
Ameen Rihani,0.6153846153846154,1.0,0.7619047619047619,24.0
Shibli N. Damus,1.0,0.6407766990291263,0.7810650887573964,103.0
Naoum Mokarzel,0.5555555555555556,0.2777777777777778,0.37037037037037035,18.0
Eissa alKhouri,0.9545454545454546,0.4883720930232558,0.6461538461538462,43.0
Girgi Dimitri Sursock,0.1724137931034483,0.7142857142857143,0.2777777777777778,7.0
Felix Faris,0.8461538461538461,0.9470198675496688,0.89375,151.0
May Ziadeh,0.3225806451612903,0.9090909090909091,0.47619047619047616,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.8,0.717948717948718,0.7567567567567568,78.0
Mohammed Amin al-Husseini ,1.0,0.07692307692307693,0.14285714285714285,13.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.9565217391304348,0.88,0.9166666666666666,25.0
Daoud Mujaes,0.6206896551724138,1.0,0.7659574468085106,18.0
Bechara El Khoury,0.3,0.375,0.3333333333333333,8.0
Youssef Ibrahim Yazbek,0.9,0.9,0.9,20.0
Elias Abu Shabaki,0.9583333333333334,0.9387755102040817,0.9484536082474226,49.0
Elie Maroun Khalil,1.0,0.36363636363636365,0.5333333333333333,22.0
Aziz Khoury,1.0,0.35714285714285715,0.5263157894736842,14.0
Ghnatyos Mbarak,0.75,0.14285714285714285,0.24,21.0
Botros Feghaly,0.5294117647058824,0.375,0.43902439024390244,24.0
Toufiq Wehbeh,0.7777777777777778,1.0,0.875,21.0
Bishop Mkhayel Akhrass,0.64,0.9411764705882353,0.7619047619047619,17.0
George Saad,1.0,0.6578947368421053,0.7936507936507936,38.0
Bishop Aghnathios Mbarak,0.8333333333333334,1.0,0.9090909090909091,15.0
Fathallah Khoury,0.09523809523809523,0.14285714285714285,0.11428571428571428,14.0
Elias Sarkis,0.6129032258064516,0.95,0.7450980392156863,20.0
Fouad Chehab,1.0,1.0,1.0,11.0
Hanna Moussa,0.8620689655172413,1.0,0.9259259259259259,25.0
Habib Massoud,0.8125,1.0,0.896551724137931,26.0
Zaghloul,0.9259259259259259,1.0,0.9615384615384616,25.0
Father Youhanna Habib Baysari,1.0,0.9565217391304348,0.9777777777777777,23.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.8421052631578947,0.8421052631578947,0.8421052631578947,19.0
Father Youssef Hajj,0.07142857142857142,0.047619047619047616,0.05714285714285714,21.0
Father Mkhayel Zreiby,0.875,0.8974358974358975,0.8860759493670886,39.0
Father Mikhael Hanna,0.8,0.48484848484848486,0.6037735849056604,33.0
Jean Philipp Kmeid,0.5869565217391305,1.0,0.7397260273972602,27.0
Michel Saykali,0.325,0.9285714285714286,0.48148148148148145,14.0
Hanna Ghayth (Juan Gait),0.6842105263157895,1.0,0.8125,13.0
Yousef Hobeiche,0.5,1.0,0.6666666666666666,17.0
Angele Ellis,0.8333333333333334,0.5555555555555556,0.6666666666666666,27.0
Khalil Yossuf Nader Raad,0.4782608695652174,1.0,0.6470588235294118,22.0
Mansour Eid,0.9565217391304348,0.4731182795698925,0.6330935251798561,93.0
Mkhayel Meneem,1.0,0.92,0.9583333333333334,25.0
Constantine Elias,0.8421052631578947,0.9411764705882353,0.8888888888888888,17.0
Maurice Gemayel,0.7142857142857143,0.45454545454545453,0.5555555555555556,11.0
Murshid Habashi,0.9583333333333334,0.8846153846153846,0.92,26.0
Michel Kahwaji,0.9139072847682119,0.9787234042553191,0.9452054794520548,141.0
Mayor of Kfarshima,0.34615384615384615,0.5454545454545454,0.4235294117647059,33.0
Sohayl Tohmeh,0.5869565217391305,0.75,0.6585365853658537,36.0
Shukri Kanaan,0.4772727272727273,0.6363636363636364,0.5454545454545454,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.9934640522875817,0.9934640522875817,0.9934640522875817,153.0
Father Boulos El-Mender,0.09090909090909091,0.1,0.09523809523809523,20.0
Salah Tizani,0.9736842105263158,0.9966329966329966,0.9850249584026622,297.0
Father Elias Bassil,0.3333333333333333,0.058823529411764705,0.1,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.22033898305084745,0.52,0.30952380952380953,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.24489795918367346,0.3870967741935484,0.3,31.0
Toufic El Bacha,0.9302325581395349,1.0,0.963855421686747,40.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.7441860465116279,0.5333333333333333,0.6213592233009708,60.0
Bishop Youssef Darian,0.9583333333333334,0.8679245283018868,0.9108910891089109,53.0
Youssef Hanna El-Sawda,0.7,1.0,0.8235294117647058,21.0
accuracy,0.7302871006874242,0.7302871006874242,0.7302871006874242,0.7302871006874242
macro avg,0.5944671013115078,0.6121064196439353,0.5668444527262978,2473.0
weighted avg,0.7479656272728148,0.7302871006874242,0.7151603212455909,2473.0
