,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,1.0,1.0,1.0,20.0
Your son George,0.4230769230769231,1.0,0.5945945945945946,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,0.0,0.0,0.0,16.0
Ameen Rihani,0.7741935483870968,1.0,0.8727272727272727,24.0
Shibli N. Damus,1.0,0.7864077669902912,0.8804347826086957,103.0
Naoum Mokarzel,0.9090909090909091,0.5555555555555556,0.6896551724137931,18.0
Eissa alKhouri,0.6363636363636364,0.813953488372093,0.7142857142857143,43.0
Girgi Dimitri Sursock,0.25,0.7142857142857143,0.37037037037037035,7.0
Felix Faris,0.8176795580110497,0.9801324503311258,0.891566265060241,151.0
May Ziadeh,0.6451612903225806,0.9090909090909091,0.7547169811320755,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.9104477611940298,0.782051282051282,0.8413793103448276,78.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,13.0
Prof. Ign. Kratchkovsky,0.07142857142857142,0.07692307692307693,0.07407407407407407,13.0
Ibrahim Mejahid Al-Jaza'eri,1.0,0.84,0.9130434782608695,25.0
Daoud Mujaes,0.72,1.0,0.8372093023255814,18.0
Bechara El Khoury,0.75,0.75,0.75,8.0
Youssef Ibrahim Yazbek,1.0,0.65,0.7878787878787878,20.0
Elias Abu Shabaki,1.0,0.9591836734693877,0.9791666666666666,49.0
Elie Maroun Khalil,0.9333333333333333,0.6363636363636364,0.7567567567567568,22.0
Aziz Khoury,1.0,0.07142857142857142,0.13333333333333333,14.0
Ghnatyos Mbarak,0.0,0.0,0.0,21.0
Botros Feghaly,0.6451612903225806,0.8333333333333334,0.7272727272727273,24.0
Toufiq Wehbeh,0.9130434782608695,1.0,0.9545454545454546,21.0
Bishop Mkhayel Akhrass,1.0,1.0,1.0,17.0
George Saad,1.0,0.7631578947368421,0.8656716417910447,38.0
Bishop Aghnathios Mbarak,0.40540540540540543,1.0,0.5769230769230769,15.0
Fathallah Khoury,0.52,0.9285714285714286,0.6666666666666666,14.0
Elias Sarkis,0.5714285714285714,1.0,0.7272727272727273,20.0
Fouad Chehab,1.0,1.0,1.0,11.0
Hanna Moussa,1.0,1.0,1.0,25.0
Habib Massoud,0.9285714285714286,1.0,0.9629629629629629,26.0
Zaghloul,0.9615384615384616,1.0,0.9803921568627451,25.0
Father Youhanna Habib Baysari,0.9583333333333334,1.0,0.9787234042553191,23.0
Mkhayel Daher,0.0625,0.041666666666666664,0.05,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.48717948717948717,1.0,0.6551724137931034,19.0
Father Youssef Hajj,0.0,0.0,0.0,21.0
Father Mkhayel Zreiby,0.7954545454545454,0.8974358974358975,0.8433734939759037,39.0
Father Mikhael Hanna,0.0,0.0,0.0,33.0
Jean Philipp Kmeid,0.9642857142857143,1.0,0.9818181818181818,27.0
Michel Saykali,1.0,1.0,1.0,14.0
Hanna Ghayth (Juan Gait),0.7647058823529411,1.0,0.8666666666666667,13.0
Yousef Hobeiche,0.85,1.0,0.918918918918919,17.0
Angele Ellis,0.2926829268292683,0.4444444444444444,0.35294117647058826,27.0
Khalil Yossuf Nader Raad,0.6285714285714286,1.0,0.7719298245614035,22.0
Mansour Eid,0.7142857142857143,0.6451612903225806,0.6779661016949152,93.0
Mkhayel Meneem,0.96,0.96,0.96,25.0
Constantine Elias,0.6296296296296297,1.0,0.7727272727272727,17.0
Maurice Gemayel,0.8888888888888888,0.7272727272727273,0.8,11.0
Murshid Habashi,1.0,1.0,1.0,26.0
Michel Kahwaji,0.9813084112149533,0.7446808510638298,0.8467741935483871,141.0
Mayor of Kfarshima,0.34,0.5151515151515151,0.40963855421686746,33.0
Sohayl Tohmeh,1.0,0.9444444444444444,0.9714285714285714,36.0
Shukri Kanaan,0.4411764705882353,0.45454545454545453,0.44776119402985076,33.0
Emily Nasrallah,0.22,1.0,0.36065573770491804,11.0
Joseph Oussani,1.0,0.9803921568627451,0.9900990099009901,153.0
Father Boulos El-Mender,0.7272727272727273,0.4,0.5161290322580645,20.0
Salah Tizani,0.9899665551839465,0.9966329966329966,0.9932885906040269,297.0
Father Elias Bassil,1.0,0.058823529411764705,0.1111111111111111,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.0,0.0,0.0,31.0
Toufic El Bacha,0.7272727272727273,1.0,0.8421052631578947,40.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.7297297297297297,0.9,0.8059701492537313,60.0
Bishop Youssef Darian,0.8490566037735849,0.8490566037735849,0.8490566037735849,53.0
Youssef Hanna El-Sawda,0.35,1.0,0.5185185185185185,21.0
accuracy,0.7573797007682976,0.7573797007682976,0.7573797007682976,0.7573797007682976
macro avg,0.6075806329941169,0.6564809487258013,0.5999390741059134,2473.0
weighted avg,0.7443116834460274,0.7573797007682976,0.7337423204690335,2473.0
