,precision,recall,f1-score,support
Your nephew Maroun,0.125,0.05263157894736842,0.07407407407407407,19.0
Sister Victor N. Khoury,1.0,0.6111111111111112,0.7586206896551724,18.0
Your son George,0.3684210526315789,0.9333333333333333,0.5283018867924528,15.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,22.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.9917355371900827,0.75,0.8540925266903915,320.0
Shibli N. Damus,0.7222222222222222,0.65,0.6842105263157895,20.0
Naoum Mokarzel,0.0,0.0,0.0,20.0
Eissa alKhouri,0.9411764705882353,0.4444444444444444,0.6037735849056604,36.0
Girgi Dimitri Sursock,0.3,0.6428571428571429,0.4090909090909091,14.0
Felix Faris,0.20175438596491227,0.9583333333333334,0.3333333333333333,24.0
May Ziadeh,0.14285714285714285,0.6153846153846154,0.2318840579710145,13.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.08823529411764706,0.23076923076923078,0.1276595744680851,13.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,17.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.0,0.0,0.0,25.0
Daoud Mujaes,0.8571428571428571,0.6666666666666666,0.75,18.0
Bechara El Khoury,0.25,0.6875,0.36666666666666664,16.0
Youssef Ibrahim Yazbek,1.0,0.041666666666666664,0.08,24.0
Elias Abu Shabaki,1.0,0.7777777777777778,0.875,18.0
Elie Maroun Khalil,0.875,0.3333333333333333,0.4827586206896552,21.0
Aziz Khoury,0.5,0.08333333333333333,0.14285714285714285,12.0
Ghnatyos Mbarak,0.0,0.0,0.0,37.0
Botros Feghaly,0.0,0.0,0.0,21.0
Toufiq Wehbeh,0.9166666666666666,0.7213114754098361,0.8073394495412844,61.0
Bishop Mkhayel Akhrass,0.5,0.19047619047619047,0.27586206896551724,21.0
George Saad,0.8,0.21052631578947367,0.3333333333333333,19.0
Bishop Aghnathios Mbarak,0.6111111111111112,0.6470588235294118,0.6285714285714286,17.0
Fathallah Khoury,0.6666666666666666,0.2,0.3076923076923077,20.0
Elias Sarkis,0.3870967741935484,0.75,0.5106382978723404,16.0
Fouad Chehab,1.0,0.9047619047619048,0.95,21.0
Hanna Moussa,0.7,1.0,0.8235294117647058,21.0
Habib Massoud,1.0,0.029411764705882353,0.05714285714285714,34.0
Zaghloul,0.9878048780487805,0.9364161849710982,0.9614243323442137,173.0
Father Youhanna Habib Baysari,0.875,0.6086956521739131,0.717948717948718,23.0
Mkhayel Daher,0.0,0.0,0.0,25.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.6129032258064516,0.7916666666666666,0.6909090909090909,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.39285714285714285,0.6111111111111112,0.4782608695652174,18.0
Father Mikhael Hanna,0.0,0.0,0.0,17.0
Jean Philipp Kmeid,0.85,0.9239130434782609,0.8854166666666666,184.0
Michel Saykali,0.6538461538461539,1.0,0.7906976744186046,17.0
Hanna Ghayth (Juan Gait),0.6818181818181818,1.0,0.8108108108108109,15.0
Yousef Hobeiche,0.2786885245901639,0.9444444444444444,0.43037974683544306,18.0
Angele Ellis,0.0,0.0,0.0,10.0
Khalil Yossuf Nader Raad,0.23529411764705882,1.0,0.38095238095238093,20.0
Mansour Eid,0.875,0.9130434782608695,0.8936170212765957,23.0
Mkhayel Meneem,0.875,0.84,0.8571428571428571,25.0
Constantine Elias,0.8181818181818182,0.45,0.5806451612903226,20.0
Maurice Gemayel,0.25,0.09090909090909091,0.13333333333333333,11.0
Murshid Habashi,0.7894736842105263,0.6818181818181818,0.7317073170731707,22.0
Michel Kahwaji,0.5555555555555556,1.0,0.7142857142857143,15.0
Mayor of Kfarshima,0.3137254901960784,1.0,0.47761194029850745,32.0
Sohayl Tohmeh,0.49107142857142855,0.8333333333333334,0.6179775280898876,66.0
Shukri Kanaan,0.6666666666666666,0.24242424242424243,0.35555555555555557,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.9915254237288136,1.0,0.9957446808510638,117.0
Father Boulos El-Mender,0.03076923076923077,0.1,0.047058823529411764,20.0
Salah Tizani,0.919093851132686,0.993006993006993,0.9546218487394958,286.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,20.0
Krouger Tobia Attallah,0.4,0.9230769230769231,0.5581395348837209,26.0
Toufic El Bacha,0.6785714285714286,0.95,0.7916666666666666,20.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.25,0.8461538461538461,0.38596491228070173,13.0
Bishop Youssef Darian,0.0,0.0,0.0,15.0
Youssef Hanna El-Sawda,0.72,0.9,0.8,20.0
accuracy,0.651839870602507,0.651839870602507,0.651839870602507,0.651839870602507
macro avg,0.45264694343029344,0.4748267920346482,0.4089902244245391,2473.0
weighted avg,0.668944008760362,0.651839870602507,0.622320451579272,2473.0
