,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,1.0,1.0,1.0,20.0
Your son George,0.5789473684210527,1.0,0.7333333333333333,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,0.0,0.0,0.0,16.0
Ameen Rihani,0.75,0.75,0.75,24.0
Shibli N. Damus,1.0,0.7572815533980582,0.861878453038674,103.0
Naoum Mokarzel,1.0,0.6666666666666666,0.8,18.0
Eissa alKhouri,1.0,0.6744186046511628,0.8055555555555556,43.0
Girgi Dimitri Sursock,0.15625,0.7142857142857143,0.2564102564102564,7.0
Felix Faris,0.8218390804597702,0.9470198675496688,0.88,151.0
May Ziadeh,0.5,0.9545454545454546,0.65625,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.875,0.717948717948718,0.7887323943661971,78.0
Mohammed Amin al-Husseini ,0.75,0.23076923076923078,0.35294117647058826,13.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,1.0,0.84,0.9130434782608695,25.0
Daoud Mujaes,0.6923076923076923,1.0,0.8181818181818182,18.0
Bechara El Khoury,0.7142857142857143,0.625,0.6666666666666666,8.0
Youssef Ibrahim Yazbek,1.0,0.95,0.9743589743589743,20.0
Elias Abu Shabaki,1.0,0.9795918367346939,0.9896907216494846,49.0
Elie Maroun Khalil,0.9565217391304348,1.0,0.9777777777777777,22.0
Aziz Khoury,1.0,0.14285714285714285,0.25,14.0
Ghnatyos Mbarak,0.75,0.14285714285714285,0.24,21.0
Botros Feghaly,0.8333333333333334,0.8333333333333334,0.8333333333333334,24.0
Toufiq Wehbeh,1.0,0.9523809523809523,0.975609756097561,21.0
Bishop Mkhayel Akhrass,1.0,1.0,1.0,17.0
George Saad,0.9696969696969697,0.8421052631578947,0.9014084507042254,38.0
Bishop Aghnathios Mbarak,0.8125,0.8666666666666667,0.8387096774193549,15.0
Fathallah Khoury,0.43333333333333335,0.9285714285714286,0.5909090909090909,14.0
Elias Sarkis,0.8333333333333334,1.0,0.9090909090909091,20.0
Fouad Chehab,1.0,1.0,1.0,11.0
Hanna Moussa,0.78125,1.0,0.8771929824561403,25.0
Habib Massoud,1.0,1.0,1.0,26.0
Zaghloul,0.9615384615384616,1.0,0.9803921568627451,25.0
Father Youhanna Habib Baysari,1.0,0.8260869565217391,0.9047619047619048,23.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.2,0.043478260869565216,0.07142857142857142,23.0
Father Botros Hasan,0.85,0.8947368421052632,0.8717948717948718,19.0
Father Youssef Hajj,0.0,0.0,0.0,21.0
Father Mkhayel Zreiby,0.7727272727272727,0.8717948717948718,0.8192771084337349,39.0
Father Mikhael Hanna,0.6666666666666666,0.48484848484848486,0.5614035087719298,33.0
Jean Philipp Kmeid,0.9642857142857143,1.0,0.9818181818181818,27.0
Michel Saykali,0.875,1.0,0.9333333333333333,14.0
Hanna Ghayth (Juan Gait),0.8666666666666667,1.0,0.9285714285714286,13.0
Yousef Hobeiche,0.8095238095238095,1.0,0.8947368421052632,17.0
Angele Ellis,0.4,0.8148148148148148,0.5365853658536586,27.0
Khalil Yossuf Nader Raad,0.37777777777777777,0.7727272727272727,0.5074626865671642,22.0
Mansour Eid,0.7526881720430108,0.7526881720430108,0.7526881720430108,93.0
Mkhayel Meneem,0.96,0.96,0.96,25.0
Constantine Elias,0.8095238095238095,1.0,0.8947368421052632,17.0
Maurice Gemayel,0.6923076923076923,0.8181818181818182,0.75,11.0
Murshid Habashi,0.9629629629629629,1.0,0.9811320754716981,26.0
Michel Kahwaji,1.0,0.7730496453900709,0.872,141.0
Mayor of Kfarshima,0.42105263157894735,0.7272727272727273,0.5333333333333333,33.0
Sohayl Tohmeh,0.918918918918919,0.9444444444444444,0.9315068493150684,36.0
Shukri Kanaan,0.2631578947368421,0.15151515151515152,0.19230769230769232,33.0
Emily Nasrallah,0.7857142857142857,1.0,0.88,11.0
Joseph Oussani,1.0,0.9869281045751634,0.993421052631579,153.0
Father Boulos El-Mender,0.7,0.35,0.4666666666666667,20.0
Salah Tizani,0.9932885906040269,0.9966329966329966,0.9949579831932773,297.0
Father Elias Bassil,0.0,0.0,0.0,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.0,0.0,0.0,31.0
Toufic El Bacha,0.7272727272727273,1.0,0.8421052631578947,40.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.7435897435897436,0.48333333333333334,0.5858585858585859,60.0
Bishop Youssef Darian,0.9487179487179487,0.6981132075471698,0.8043478260869565,53.0
Youssef Hanna El-Sawda,0.3620689655172414,1.0,0.5316455696202531,21.0
accuracy,0.7533360291144359,0.7533360291144359,0.7533360291144359,0.7533360291144359
macro avg,0.6478035109433262,0.6600978405773497,0.6281598405376744,2473.0
weighted avg,0.7737548247072702,0.7533360291144359,0.7475873031317066,2473.0
