,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.0,0.0,0.0,18.0
Your son George,0.5769230769230769,1.0,0.7317073170731707,15.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,22.0
Bishop Boulos Akl,1.0,0.46153846153846156,0.631578947368421,13.0
Ameen Rihani,0.9876543209876543,0.75,0.8525754884547069,320.0
Shibli N. Damus,0.7692307692307693,1.0,0.8695652173913043,20.0
Naoum Mokarzel,0.9444444444444444,0.85,0.8947368421052632,20.0
Eissa alKhouri,0.9714285714285714,0.9444444444444444,0.9577464788732394,36.0
Girgi Dimitri Sursock,0.41379310344827586,0.8571428571428571,0.5581395348837209,14.0
Felix Faris,0.4791666666666667,0.9583333333333334,0.6388888888888888,24.0
May Ziadeh,0.5789473684210527,0.8461538461538461,0.6875,13.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.43333333333333335,1.0,0.6046511627906976,13.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,17.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,1.0,0.04,0.07692307692307693,25.0
Daoud Mujaes,0.68,0.9444444444444444,0.7906976744186046,18.0
Bechara El Khoury,0.6,0.9375,0.7317073170731707,16.0
Youssef Ibrahim Yazbek,1.0,0.7916666666666666,0.8837209302325582,24.0
Elias Abu Shabaki,0.9473684210526315,1.0,0.972972972972973,18.0
Elie Maroun Khalil,0.4,0.8571428571428571,0.5454545454545454,21.0
Aziz Khoury,0.0,0.0,0.0,12.0
Ghnatyos Mbarak,0.8333333333333334,0.13513513513513514,0.23255813953488372,37.0
Botros Feghaly,1.0,0.8571428571428571,0.9230769230769231,21.0
Toufiq Wehbeh,0.9375,0.9836065573770492,0.96,61.0
Bishop Mkhayel Akhrass,0.0,0.0,0.0,21.0
George Saad,0.6333333333333333,1.0,0.7755102040816326,19.0
Bishop Aghnathios Mbarak,0.9411764705882353,0.9411764705882353,0.9411764705882353,17.0
Fathallah Khoury,1.0,0.9,0.9473684210526315,20.0
Elias Sarkis,0.8333333333333334,0.9375,0.8823529411764706,16.0
Fouad Chehab,1.0,1.0,1.0,21.0
Hanna Moussa,1.0,1.0,1.0,21.0
Habib Massoud,1.0,1.0,1.0,34.0
Zaghloul,1.0,0.9884393063583815,0.9941860465116279,173.0
Father Youhanna Habib Baysari,0.9583333333333334,1.0,0.9787234042553191,23.0
Mkhayel Daher,0.0,0.0,0.0,25.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.23,0.9583333333333334,0.3709677419354839,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.85,0.9444444444444444,0.8947368421052632,18.0
Father Mikhael Hanna,0.0,0.0,0.0,17.0
Jean Philipp Kmeid,0.8975609756097561,1.0,0.9460154241645244,184.0
Michel Saykali,0.4473684210526316,1.0,0.6181818181818182,17.0
Hanna Ghayth (Juan Gait),0.9375,1.0,0.967741935483871,15.0
Yousef Hobeiche,0.8571428571428571,1.0,0.9230769230769231,18.0
Angele Ellis,0.0,0.0,0.0,10.0
Khalil Yossuf Nader Raad,0.9090909090909091,1.0,0.9523809523809523,20.0
Mansour Eid,1.0,1.0,1.0,23.0
Mkhayel Meneem,1.0,0.96,0.9795918367346939,25.0
Constantine Elias,0.6451612903225806,1.0,0.7843137254901961,20.0
Maurice Gemayel,0.9166666666666666,1.0,0.9565217391304348,11.0
Murshid Habashi,1.0,1.0,1.0,22.0
Michel Kahwaji,0.625,1.0,0.7692307692307693,15.0
Mayor of Kfarshima,0.4383561643835616,1.0,0.6095238095238096,32.0
Sohayl Tohmeh,0.9295774647887324,1.0,0.9635036496350365,66.0
Shukri Kanaan,0.0,0.0,0.0,33.0
Emily Nasrallah,0.9166666666666666,1.0,0.9565217391304348,11.0
Joseph Oussani,1.0,1.0,1.0,117.0
Father Boulos El-Mender,0.4864864864864865,0.9,0.631578947368421,20.0
Salah Tizani,1.0,1.0,1.0,286.0
Father Elias Bassil,0.5,0.08333333333333333,0.14285714285714285,12.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.75,0.9,0.8181818181818182,20.0
Krouger Tobia Attallah,0.4107142857142857,0.8846153846153846,0.5609756097560976,26.0
Toufic El Bacha,0.6060606060606061,1.0,0.7547169811320755,20.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.26,1.0,0.4126984126984127,13.0
Bishop Youssef Darian,0.0,0.0,0.0,15.0
Youssef Hanna El-Sawda,0.4444444444444444,1.0,0.6153846153846154,20.0
accuracy,0.782046097856854,0.782046097856854,0.782046097856854,0.782046097856854
macro avg,0.577142212933637,0.6705928694816207,0.5872143856164064,2473.0
weighted avg,0.7573776342053601,0.782046097856854,0.7449632487751298,2473.0
