,precision,recall,f1-score,support
Your nephew Maroun,0.9473684210526315,0.9473684210526315,0.9473684210526315,19.0
Sister Victor N. Khoury,1.0,1.0,1.0,20.0
Your son George,0.9545454545454546,0.6774193548387096,0.7924528301886793,31.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.3333333333333333,0.05555555555555555,0.09523809523809523,18.0
Bishop Boulos Akl,1.0,0.07692307692307693,0.14285714285714285,13.0
Ameen Rihani,0.6842105263157895,1.0,0.8125,26.0
Shibli N. Damus,0.7,0.9333333333333333,0.8,15.0
Naoum Mokarzel,0.9444444444444444,0.85,0.8947368421052632,20.0
Eissa alKhouri,0.6,1.0,0.75,18.0
Girgi Dimitri Sursock,0.3333333333333333,1.0,0.5,15.0
Felix Faris,0.7950310559006211,0.8258064516129032,0.810126582278481,155.0
May Ziadeh,0.16666666666666666,0.03508771929824561,0.057971014492753624,57.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.7818181818181819,0.4777777777777778,0.593103448275862,90.0
Mohammed Amin al-Husseini ,0.7619047619047619,0.8421052631578947,0.8,19.0
Prof. Ign. Kratchkovsky,0.36363636363636365,0.3076923076923077,0.3333333333333333,13.0
Ibrahim Mejahid Al-Jaza'eri,0.5789473684210527,0.88,0.6984126984126984,25.0
Daoud Mujaes,0.6,0.8333333333333334,0.6976744186046512,18.0
Bechara El Khoury,0.2857142857142857,0.875,0.4307692307692308,16.0
Youssef Ibrahim Yazbek,0.68,0.6071428571428571,0.6415094339622641,28.0
Elias Abu Shabaki,1.0,0.9230769230769231,0.96,13.0
Elie Maroun Khalil,0.8,0.9411764705882353,0.8648648648648649,17.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,0.0,0.0,0.0,15.0
Botros Feghaly,1.0,0.2857142857142857,0.4444444444444444,21.0
Toufiq Wehbeh,0.8148148148148148,1.0,0.8979591836734694,22.0
Bishop Mkhayel Akhrass,0.6666666666666666,1.0,0.8,22.0
George Saad,0.7368421052631579,0.5833333333333334,0.6511627906976745,48.0
Bishop Aghnathios Mbarak,0.4864864864864865,0.3157894736842105,0.3829787234042553,57.0
Fathallah Khoury,0.5588235294117647,0.95,0.7037037037037037,20.0
Elias Sarkis,0.6666666666666666,0.9090909090909091,0.7692307692307693,22.0
Fouad Chehab,1.0,0.9789473684210527,0.9893617021276596,95.0
Hanna Moussa,0.993127147766323,0.956953642384106,0.9747048903878583,302.0
Habib Massoud,0.7916666666666666,0.95,0.8636363636363636,20.0
Zaghloul,0.9444444444444444,1.0,0.9714285714285714,17.0
Father Youhanna Habib Baysari,1.0,0.5862068965517241,0.7391304347826086,58.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.6956521739130435,0.6956521739130435,0.6956521739130435,23.0
Father Botros Hasan,0.5185185185185185,0.5833333333333334,0.5490196078431373,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.2,0.46153846153846156,0.27906976744186046,13.0
Father Mikhael Hanna,0.0,0.0,0.0,34.0
Jean Philipp Kmeid,0.9090909090909091,1.0,0.9523809523809523,30.0
Michel Saykali,0.25,1.0,0.4,24.0
Hanna Ghayth (Juan Gait),0.75,1.0,0.8571428571428571,24.0
Yousef Hobeiche,0.9615384615384616,0.8992805755395683,0.929368029739777,139.0
Angele Ellis,0.0,0.0,0.0,27.0
Khalil Yossuf Nader Raad,0.3,1.0,0.46153846153846156,18.0
Mansour Eid,0.696969696969697,1.0,0.8214285714285714,23.0
Mkhayel Meneem,0.92,0.92,0.92,25.0
Constantine Elias,0.7692307692307693,1.0,0.8695652173913043,20.0
Maurice Gemayel,0.6875,0.9166666666666666,0.7857142857142857,12.0
Murshid Habashi,0.9166666666666666,0.5,0.6470588235294118,22.0
Michel Kahwaji,0.26,1.0,0.4126984126984127,13.0
Mayor of Kfarshima,0.2,0.1875,0.1935483870967742,32.0
Sohayl Tohmeh,0.5344827586206896,0.9393939393939394,0.6813186813186813,33.0
Shukri Kanaan,0.3793103448275862,0.3333333333333333,0.3548387096774194,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.6764705882352942,1.0,0.8070175438596491,23.0
Father Boulos El-Mender,0.6744186046511628,0.3918918918918919,0.49572649572649574,74.0
Salah Tizani,0.9090909090909091,1.0,0.9523809523809523,20.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.8,0.3333333333333333,0.47058823529411764,12.0
Assad Darouich Zacharias,0.6071428571428571,1.0,0.7555555555555555,17.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,12.0
Krouger Tobia Attallah,0.5909090909090909,0.9285714285714286,0.7222222222222222,28.0
Toufic El Bacha,0.8947368421052632,1.0,0.9444444444444444,17.0
Catherine Yazbek Al-Badawi,0.8333333333333334,0.5882352941176471,0.6896551724137931,17.0
Youssef Fadlallah Salemeh,0.8507462686567164,0.7808219178082192,0.8142857142857143,73.0
Bishop Youssef Darian,0.5862068965517241,1.0,0.7391304347826086,17.0
Youssef Hanna El-Sawda,0.9901960784313726,0.8487394957983193,0.9140271493212669,119.0
accuracy,0.7148643175374646,0.7148643175374646,0.7148643175374646,0.7148643175374646
macro avg,0.6103197816022251,0.6748327690113041,0.6045920675083816,2469.0
weighted avg,0.7165780736855558,0.7148643175374646,0.6918096355496492,2469.0
