,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.0,0.0,0.0,18.0
Your son George,0.4166666666666667,1.0,0.5882352941176471,15.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,22.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.9529914529914529,0.696875,0.8050541516245487,320.0
Shibli N. Damus,0.22784810126582278,0.9,0.36363636363636365,20.0
Naoum Mokarzel,0.0,0.0,0.0,20.0
Eissa alKhouri,0.0,0.0,0.0,36.0
Girgi Dimitri Sursock,0.0,0.0,0.0,14.0
Felix Faris,0.28378378378378377,0.875,0.42857142857142855,24.0
May Ziadeh,0.11016949152542373,1.0,0.1984732824427481,13.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.03614457831325301,0.23076923076923078,0.0625,13.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,17.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.0,0.0,0.0,25.0
Daoud Mujaes,0.0,0.0,0.0,18.0
Bechara El Khoury,0.6,0.9375,0.7317073170731707,16.0
Youssef Ibrahim Yazbek,0.0,0.0,0.0,24.0
Elias Abu Shabaki,0.6153846153846154,0.8888888888888888,0.7272727272727273,18.0
Elie Maroun Khalil,0.0,0.0,0.0,21.0
Aziz Khoury,0.0,0.0,0.0,12.0
Ghnatyos Mbarak,0.0,0.0,0.0,37.0
Botros Feghaly,0.0,0.0,0.0,21.0
Toufiq Wehbeh,0.975,0.639344262295082,0.7722772277227723,61.0
Bishop Mkhayel Akhrass,0.0,0.0,0.0,21.0
George Saad,0.5238095238095238,0.5789473684210527,0.55,19.0
Bishop Aghnathios Mbarak,0.6538461538461539,1.0,0.7906976744186046,17.0
Fathallah Khoury,0.0,0.0,0.0,20.0
Elias Sarkis,0.75,0.9375,0.8333333333333334,16.0
Fouad Chehab,0.9130434782608695,1.0,0.9545454545454546,21.0
Hanna Moussa,1.0,1.0,1.0,21.0
Habib Massoud,0.0,0.0,0.0,34.0
Zaghloul,1.0,0.8959537572254336,0.9451219512195121,173.0
Father Youhanna Habib Baysari,0.32857142857142857,1.0,0.4946236559139785,23.0
Mkhayel Daher,0.0,0.0,0.0,25.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.0,0.0,0.0,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.1651376146788991,1.0,0.28346456692913385,18.0
Father Mikhael Hanna,0.0,0.0,0.0,17.0
Jean Philipp Kmeid,1.0,1.0,1.0,184.0
Michel Saykali,0.21794871794871795,1.0,0.35789473684210527,17.0
Hanna Ghayth (Juan Gait),0.8333333333333334,1.0,0.9090909090909091,15.0
Yousef Hobeiche,0.72,1.0,0.8372093023255814,18.0
Angele Ellis,0.0,0.0,0.0,10.0
Khalil Yossuf Nader Raad,0.24096385542168675,1.0,0.3883495145631068,20.0
Mansour Eid,0.8846153846153846,1.0,0.9387755102040817,23.0
Mkhayel Meneem,1.0,0.88,0.9361702127659575,25.0
Constantine Elias,0.0,0.0,0.0,20.0
Maurice Gemayel,0.0,0.0,0.0,11.0
Murshid Habashi,0.0,0.0,0.0,22.0
Michel Kahwaji,0.46875,1.0,0.6382978723404256,15.0
Mayor of Kfarshima,0.4383561643835616,1.0,0.6095238095238096,32.0
Sohayl Tohmeh,0.6534653465346535,1.0,0.7904191616766467,66.0
Shukri Kanaan,0.0,0.0,0.0,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.9159663865546218,0.9316239316239316,0.923728813559322,117.0
Father Boulos El-Mender,0.015625,0.05,0.023809523809523808,20.0
Salah Tizani,1.0,1.0,1.0,286.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,20.0
Krouger Tobia Attallah,0.021739130434782608,0.038461538461538464,0.027777777777777776,26.0
Toufic El Bacha,0.38461538461538464,1.0,0.5555555555555556,20.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.26,1.0,0.4126984126984127,13.0
Bishop Youssef Darian,0.0,0.0,0.0,15.0
Youssef Hanna El-Sawda,0.5555555555555556,1.0,0.7142857142857143,20.0
accuracy,0.6134249898908208,0.6134249898908208,0.6134249898908208,0.6134249898908208
macro avg,0.2839905795562757,0.4293079433476783,0.31821269374423033,2473.0
weighted avg,0.5726435362004512,0.6134249898908208,0.569102890687239,2473.0
