,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,1.0,1.0,1.0,20.0
Your son George,0.375,0.8181818181818182,0.5142857142857142,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,0.0,0.0,0.0,16.0
Ameen Rihani,0.5853658536585366,1.0,0.7384615384615385,24.0
Shibli N. Damus,0.9836065573770492,0.5825242718446602,0.7317073170731707,103.0
Naoum Mokarzel,0.5,0.1111111111111111,0.18181818181818182,18.0
Eissa alKhouri,0.8333333333333334,0.3488372093023256,0.4918032786885246,43.0
Girgi Dimitri Sursock,0.13333333333333333,0.8571428571428571,0.23076923076923078,7.0
Felix Faris,0.7988505747126436,0.9205298013245033,0.8553846153846154,151.0
May Ziadeh,0.2765957446808511,0.5909090909090909,0.37681159420289856,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.7702702702702703,0.7307692307692307,0.75,78.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,13.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.9473684210526315,0.72,0.8181818181818182,25.0
Daoud Mujaes,0.7727272727272727,0.9444444444444444,0.85,18.0
Bechara El Khoury,0.3125,0.625,0.4166666666666667,8.0
Youssef Ibrahim Yazbek,0.5,0.1,0.16666666666666666,20.0
Elias Abu Shabaki,1.0,0.8571428571428571,0.9230769230769231,49.0
Elie Maroun Khalil,1.0,0.36363636363636365,0.5333333333333333,22.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,0.4444444444444444,0.19047619047619047,0.26666666666666666,21.0
Botros Feghaly,0.6,0.125,0.20689655172413793,24.0
Toufiq Wehbeh,0.75,1.0,0.8571428571428571,21.0
Bishop Mkhayel Akhrass,0.7619047619047619,0.9411764705882353,0.8421052631578947,17.0
George Saad,0.9230769230769231,0.3157894736842105,0.47058823529411764,38.0
Bishop Aghnathios Mbarak,0.52,0.8666666666666667,0.65,15.0
Fathallah Khoury,0.21428571428571427,0.21428571428571427,0.21428571428571427,14.0
Elias Sarkis,0.5142857142857142,0.9,0.6545454545454545,20.0
Fouad Chehab,1.0,1.0,1.0,11.0
Hanna Moussa,0.8620689655172413,1.0,0.9259259259259259,25.0
Habib Massoud,0.631578947368421,0.9230769230769231,0.75,26.0
Zaghloul,1.0,1.0,1.0,25.0
Father Youhanna Habib Baysari,1.0,0.8695652173913043,0.9302325581395349,23.0
Mkhayel Daher,0.05263157894736842,0.041666666666666664,0.046511627906976744,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.7272727272727273,0.8421052631578947,0.7804878048780488,19.0
Father Youssef Hajj,0.0,0.0,0.0,21.0
Father Mkhayel Zreiby,0.8285714285714286,0.7435897435897436,0.7837837837837838,39.0
Father Mikhael Hanna,1.0,0.36363636363636365,0.5333333333333333,33.0
Jean Philipp Kmeid,0.38571428571428573,1.0,0.5567010309278351,27.0
Michel Saykali,0.3684210526315789,1.0,0.5384615384615384,14.0
Hanna Ghayth (Juan Gait),0.6842105263157895,1.0,0.8125,13.0
Yousef Hobeiche,0.4482758620689655,0.7647058823529411,0.5652173913043478,17.0
Angele Ellis,0.6363636363636364,0.25925925925925924,0.3684210526315789,27.0
Khalil Yossuf Nader Raad,0.3230769230769231,0.9545454545454546,0.4827586206896552,22.0
Mansour Eid,0.9375,0.4838709677419355,0.6382978723404256,93.0
Mkhayel Meneem,1.0,0.92,0.9583333333333334,25.0
Constantine Elias,0.8235294117647058,0.8235294117647058,0.8235294117647058,17.0
Maurice Gemayel,0.35714285714285715,0.45454545454545453,0.4,11.0
Murshid Habashi,0.84,0.8076923076923077,0.8235294117647058,26.0
Michel Kahwaji,0.8741721854304636,0.9361702127659575,0.9041095890410958,141.0
Mayor of Kfarshima,0.27941176470588236,0.5757575757575758,0.37623762376237624,33.0
Sohayl Tohmeh,0.45,0.75,0.5625,36.0
Shukri Kanaan,0.4722222222222222,0.5151515151515151,0.4927536231884058,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.993421052631579,0.9869281045751634,0.9901639344262295,153.0
Father Boulos El-Mender,0.0,0.0,0.0,20.0
Salah Tizani,0.9485530546623794,0.9932659932659933,0.9703947368421053,297.0
Father Elias Bassil,0.0,0.0,0.0,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.26785714285714285,0.6,0.37037037037037035,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.23076923076923078,0.2903225806451613,0.2571428571428571,31.0
Toufic El Bacha,0.8125,0.975,0.8863636363636364,40.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.6333333333333333,0.6333333333333333,0.6333333333333333,60.0
Bishop Youssef Darian,0.9534883720930233,0.7735849056603774,0.8541666666666666,53.0
Youssef Hanna El-Sawda,0.6176470588235294,1.0,0.7636363636363637,21.0
accuracy,0.6906591184795795,0.6906591184795795,0.6906591184795795,0.6906591184795795
macro avg,0.5346011625271577,0.569083474761779,0.5143717613152858,2473.0
weighted avg,0.7053252792721865,0.6906591184795795,0.6698028747234375,2473.0
