,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.9090909090909091,1.0,0.9523809523809523,20.0
Your son George,0.9393939393939394,1.0,0.96875,31.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,18.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,1.0,1.0,1.0,26.0
Shibli N. Damus,0.8461538461538461,0.7333333333333333,0.7857142857142857,15.0
Naoum Mokarzel,0.9411764705882353,0.8,0.8648648648648649,20.0
Eissa alKhouri,0.9473684210526315,1.0,0.972972972972973,18.0
Girgi Dimitri Sursock,0.3,1.0,0.46153846153846156,15.0
Felix Faris,0.6923076923076923,0.7548387096774194,0.7222222222222222,155.0
May Ziadeh,0.0,0.0,0.0,57.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.5681818181818182,0.2777777777777778,0.373134328358209,90.0
Mohammed Amin al-Husseini ,1.0,1.0,1.0,19.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,1.0,0.88,0.9361702127659575,25.0
Daoud Mujaes,0.26229508196721313,0.8888888888888888,0.4050632911392405,18.0
Bechara El Khoury,0.38095238095238093,1.0,0.5517241379310345,16.0
Youssef Ibrahim Yazbek,0.8333333333333334,0.17857142857142858,0.29411764705882354,28.0
Elias Abu Shabaki,1.0,1.0,1.0,13.0
Elie Maroun Khalil,1.0,1.0,1.0,17.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,0.0,0.0,0.0,15.0
Botros Feghaly,1.0,0.9047619047619048,0.95,21.0
Toufiq Wehbeh,0.8148148148148148,1.0,0.8979591836734694,22.0
Bishop Mkhayel Akhrass,0.5405405405405406,0.9090909090909091,0.6779661016949152,22.0
George Saad,0.7166666666666667,0.8958333333333334,0.7962962962962963,48.0
Bishop Aghnathios Mbarak,0.6222222222222222,0.49122807017543857,0.5490196078431373,57.0
Fathallah Khoury,0.7407407407407407,1.0,0.851063829787234,20.0
Elias Sarkis,0.7407407407407407,0.9090909090909091,0.8163265306122449,22.0
Fouad Chehab,1.0,1.0,1.0,95.0
Hanna Moussa,1.0,0.9900662251655629,0.9950083194675541,302.0
Habib Massoud,0.7407407407407407,1.0,0.851063829787234,20.0
Zaghloul,1.0,1.0,1.0,17.0
Father Youhanna Habib Baysari,0.9791666666666666,0.8103448275862069,0.8867924528301887,58.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.5238095238095238,0.9565217391304348,0.676923076923077,23.0
Father Botros Hasan,0.3142857142857143,0.9166666666666666,0.46808510638297873,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.2631578947368421,0.38461538461538464,0.3125,13.0
Father Mikhael Hanna,0.0,0.0,0.0,34.0
Jean Philipp Kmeid,1.0,1.0,1.0,30.0
Michel Saykali,0.96,1.0,0.9795918367346939,24.0
Hanna Ghayth (Juan Gait),0.96,1.0,0.9795918367346939,24.0
Yousef Hobeiche,0.9914529914529915,0.8345323741007195,0.90625,139.0
Angele Ellis,1.0,0.2962962962962963,0.45714285714285713,27.0
Khalil Yossuf Nader Raad,0.64,0.8888888888888888,0.7441860465116279,18.0
Mansour Eid,0.9583333333333334,1.0,0.9787234042553191,23.0
Mkhayel Meneem,1.0,0.92,0.9583333333333334,25.0
Constantine Elias,0.37037037037037035,1.0,0.5405405405405406,20.0
Maurice Gemayel,0.9230769230769231,1.0,0.96,12.0
Murshid Habashi,0.8,0.9090909090909091,0.851063829787234,22.0
Michel Kahwaji,0.41935483870967744,1.0,0.5909090909090909,13.0
Mayor of Kfarshima,0.25,0.34375,0.2894736842105263,32.0
Sohayl Tohmeh,0.75,1.0,0.8571428571428571,33.0
Shukri Kanaan,0.27586206896551724,0.24242424242424243,0.25806451612903225,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.8214285714285714,1.0,0.9019607843137255,23.0
Father Boulos El-Mender,0.8918918918918919,0.8918918918918919,0.8918918918918919,74.0
Salah Tizani,0.9523809523809523,1.0,0.975609756097561,20.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,1.0,0.08333333333333333,0.15384615384615385,12.0
Assad Darouich Zacharias,0.8888888888888888,0.9411764705882353,0.9142857142857143,17.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,12.0
Krouger Tobia Attallah,0.5490196078431373,1.0,0.7088607594936709,28.0
Toufic El Bacha,0.8947368421052632,1.0,0.9444444444444444,17.0
Catherine Yazbek Al-Badawi,1.0,0.4117647058823529,0.5833333333333334,17.0
Youssef Fadlallah Salemeh,0.7777777777777778,0.958904109589041,0.8588957055214724,73.0
Bishop Youssef Darian,0.4857142857142857,1.0,0.6538461538461539,17.0
Youssef Hanna El-Sawda,0.9903846153846154,0.865546218487395,0.9237668161434978,119.0
accuracy,0.7476711219117051,0.7476711219117051,0.7476711219117051,0.7476711219117051
macro avg,0.636166396032555,0.6939328105413931,0.6321044092802081,2469.0
weighted avg,0.7325829973179201,0.7476711219117051,0.7193280604046854,2469.0
