,precision,recall,f1-score,support
Your nephew Maroun,0.8,0.631578947368421,0.7058823529411765,19.0
Sister Victor N. Khoury,1.0,0.95,0.9743589743589743,20.0
Your son George,0.7948717948717948,1.0,0.8857142857142857,31.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,18.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.7575757575757576,0.9615384615384616,0.847457627118644,26.0
Shibli N. Damus,0.9333333333333333,0.9333333333333333,0.9333333333333333,15.0
Naoum Mokarzel,1.0,0.85,0.918918918918919,20.0
Eissa alKhouri,1.0,1.0,1.0,18.0
Girgi Dimitri Sursock,0.42857142857142855,1.0,0.6,15.0
Felix Faris,0.6290322580645161,0.7548387096774194,0.6862170087976539,155.0
May Ziadeh,0.0,0.0,0.0,57.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.7407407407407407,0.2222222222222222,0.3418803418803419,90.0
Mohammed Amin al-Husseini ,0.9047619047619048,1.0,0.95,19.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,1.0,1.0,1.0,25.0
Daoud Mujaes,0.7083333333333334,0.9444444444444444,0.8095238095238095,18.0
Bechara El Khoury,0.7894736842105263,0.9375,0.8571428571428571,16.0
Youssef Ibrahim Yazbek,1.0,0.8214285714285714,0.9019607843137255,28.0
Elias Abu Shabaki,1.0,1.0,1.0,13.0
Elie Maroun Khalil,1.0,0.8823529411764706,0.9375,17.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,0.0,0.0,0.0,15.0
Botros Feghaly,1.0,0.9523809523809523,0.975609756097561,21.0
Toufiq Wehbeh,0.9565217391304348,1.0,0.9777777777777777,22.0
Bishop Mkhayel Akhrass,0.8,0.9090909090909091,0.851063829787234,22.0
George Saad,0.0,0.0,0.0,48.0
Bishop Aghnathios Mbarak,0.6,0.3684210526315789,0.45652173913043476,57.0
Fathallah Khoury,0.5555555555555556,1.0,0.7142857142857143,20.0
Elias Sarkis,0.9090909090909091,0.9090909090909091,0.9090909090909091,22.0
Fouad Chehab,1.0,1.0,1.0,95.0
Hanna Moussa,1.0,0.9900662251655629,0.9950083194675541,302.0
Habib Massoud,0.9090909090909091,1.0,0.9523809523809523,20.0
Zaghloul,1.0,1.0,1.0,17.0
Father Youhanna Habib Baysari,1.0,0.8103448275862069,0.8952380952380953,58.0
Mkhayel Daher,1.0,0.041666666666666664,0.08,24.0
Father Youssef Hanna & Father Botros Hasan,0.3150684931506849,1.0,0.4791666666666667,23.0
Father Botros Hasan,0.4,0.9166666666666666,0.5569620253164557,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.32,0.6153846153846154,0.42105263157894735,13.0
Father Mikhael Hanna,0.0,0.0,0.0,34.0
Jean Philipp Kmeid,1.0,1.0,1.0,30.0
Michel Saykali,0.6,1.0,0.75,24.0
Hanna Ghayth (Juan Gait),1.0,1.0,1.0,24.0
Yousef Hobeiche,0.9920634920634921,0.8992805755395683,0.9433962264150944,139.0
Angele Ellis,0.631578947368421,0.8888888888888888,0.7384615384615385,27.0
Khalil Yossuf Nader Raad,0.625,0.8333333333333334,0.7142857142857143,18.0
Mansour Eid,0.9583333333333334,1.0,0.9787234042553191,23.0
Mkhayel Meneem,1.0,0.92,0.9583333333333334,25.0
Constantine Elias,0.38461538461538464,1.0,0.5555555555555556,20.0
Maurice Gemayel,1.0,0.6666666666666666,0.8,12.0
Murshid Habashi,0.2916666666666667,0.9545454545454546,0.44680851063829785,22.0
Michel Kahwaji,0.8666666666666667,1.0,0.9285714285714286,13.0
Mayor of Kfarshima,0.4594594594594595,0.53125,0.4927536231884058,32.0
Sohayl Tohmeh,0.6,1.0,0.75,33.0
Shukri Kanaan,0.5161290322580645,0.48484848484848486,0.5,33.0
Emily Nasrallah,0.9166666666666666,1.0,0.9565217391304348,11.0
Joseph Oussani,0.6764705882352942,1.0,0.8070175438596491,23.0
Father Boulos El-Mender,0.7375,0.7972972972972973,0.7662337662337663,74.0
Salah Tizani,1.0,1.0,1.0,20.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.0,0.0,0.0,12.0
Assad Darouich Zacharias,0.7727272727272727,1.0,0.8717948717948718,17.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,12.0
Krouger Tobia Attallah,0.6829268292682927,1.0,0.8115942028985508,28.0
Toufic El Bacha,0.9444444444444444,1.0,0.9714285714285714,17.0
Catherine Yazbek Al-Badawi,1.0,0.8823529411764706,0.9375,17.0
Youssef Fadlallah Salemeh,0.9012345679012346,1.0,0.948051948051948,73.0
Bishop Youssef Darian,0.6538461538461539,1.0,0.7906976744186046,17.0
Youssef Hanna El-Sawda,1.0,0.8991596638655462,0.9469026548672567,119.0
accuracy,0.7586067233697853,0.7586067233697853,0.7586067233697853,0.7586067233697853
macro avg,0.6544133992535588,0.7205630107326073,0.661671563637329,2469.0
weighted avg,0.7370743346492479,0.7586067233697853,0.7265468645165819,2469.0
