,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.7692307692307693,1.0,0.8695652173913043,20.0
Your son George,0.5,1.0,0.6666666666666666,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,0.4,0.25,0.3076923076923077,16.0
Ameen Rihani,0.631578947368421,1.0,0.7741935483870968,24.0
Shibli N. Damus,0.989010989010989,0.8737864077669902,0.9278350515463918,103.0
Naoum Mokarzel,0.0,0.0,0.0,18.0
Eissa alKhouri,0.5531914893617021,0.6046511627906976,0.5777777777777777,43.0
Girgi Dimitri Sursock,0.2857142857142857,0.8571428571428571,0.42857142857142855,7.0
Felix Faris,0.8268156424581006,0.9801324503311258,0.896969696969697,151.0
May Ziadeh,0.6,0.9545454545454546,0.7368421052631579,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.9552238805970149,0.8205128205128205,0.8827586206896552,78.0
Mohammed Amin al-Husseini ,0.8571428571428571,0.46153846153846156,0.6,13.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,1.0,0.92,0.9583333333333334,25.0
Daoud Mujaes,0.9473684210526315,1.0,0.972972972972973,18.0
Bechara El Khoury,0.875,0.875,0.875,8.0
Youssef Ibrahim Yazbek,1.0,0.95,0.9743589743589743,20.0
Elias Abu Shabaki,0.7704918032786885,0.9591836734693877,0.8545454545454545,49.0
Elie Maroun Khalil,1.0,1.0,1.0,22.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,1.0,0.23809523809523808,0.38461538461538464,21.0
Botros Feghaly,0.8888888888888888,1.0,0.9411764705882353,24.0
Toufiq Wehbeh,1.0,1.0,1.0,21.0
Bishop Mkhayel Akhrass,1.0,0.8823529411764706,0.9375,17.0
George Saad,0.95,1.0,0.9743589743589743,38.0
Bishop Aghnathios Mbarak,0.8823529411764706,1.0,0.9375,15.0
Fathallah Khoury,0.25,0.21428571428571427,0.23076923076923078,14.0
Elias Sarkis,0.8333333333333334,1.0,0.9090909090909091,20.0
Fouad Chehab,1.0,1.0,1.0,11.0
Hanna Moussa,0.9615384615384616,1.0,0.9803921568627451,25.0
Habib Massoud,0.7428571428571429,1.0,0.8524590163934426,26.0
Zaghloul,0.8928571428571429,1.0,0.9433962264150944,25.0
Father Youhanna Habib Baysari,0.7666666666666667,1.0,0.8679245283018868,23.0
Mkhayel Daher,0.10526315789473684,0.08333333333333333,0.09302325581395349,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.2923076923076923,1.0,0.4523809523809524,19.0
Father Youssef Hajj,0.0,0.0,0.0,21.0
Father Mkhayel Zreiby,0.7222222222222222,1.0,0.8387096774193549,39.0
Father Mikhael Hanna,1.0,0.030303030303030304,0.058823529411764705,33.0
Jean Philipp Kmeid,1.0,1.0,1.0,27.0
Michel Saykali,0.7777777777777778,1.0,0.875,14.0
Hanna Ghayth (Juan Gait),0.9285714285714286,1.0,0.9629629629629629,13.0
Yousef Hobeiche,1.0,1.0,1.0,17.0
Angele Ellis,1.0,0.5925925925925926,0.7441860465116279,27.0
Khalil Yossuf Nader Raad,1.0,1.0,1.0,22.0
Mansour Eid,0.6267605633802817,0.956989247311828,0.7574468085106383,93.0
Mkhayel Meneem,1.0,1.0,1.0,25.0
Constantine Elias,1.0,1.0,1.0,17.0
Maurice Gemayel,0.8333333333333334,0.9090909090909091,0.8695652173913043,11.0
Murshid Habashi,1.0,1.0,1.0,26.0
Michel Kahwaji,1.0,0.7375886524822695,0.8489795918367347,141.0
Mayor of Kfarshima,0.35714285714285715,0.6060606060606061,0.449438202247191,33.0
Sohayl Tohmeh,1.0,1.0,1.0,36.0
Shukri Kanaan,0.5,0.3939393939393939,0.4406779661016949,33.0
Emily Nasrallah,0.6875,1.0,0.8148148148148148,11.0
Joseph Oussani,1.0,1.0,1.0,153.0
Father Boulos El-Mender,1.0,0.9,0.9473684210526315,20.0
Salah Tizani,1.0,0.9966329966329966,0.9983136593591906,297.0
Father Elias Bassil,0.0,0.0,0.0,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.3194444444444444,0.7419354838709677,0.44660194174757284,31.0
Toufic El Bacha,0.7142857142857143,1.0,0.8333333333333334,40.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.90625,0.9666666666666667,0.9354838709677419,60.0
Bishop Youssef Darian,0.9636363636363636,1.0,0.9814814814814815,53.0
Youssef Hanna El-Sawda,0.875,1.0,0.9333333333333333,21.0
accuracy,0.8046906591184796,0.8046906591184796,0.8046906591184796,0.8046906591184796
macro avg,0.6582923833454988,0.7007938041399974,0.655566072116062,2473.0
weighted avg,0.7814616191372762,0.8046906591184796,0.7743093154349046,2473.0
