,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,1.0,0.85,0.918918918918919,20.0
Your son George,0.20588235294117646,0.6363636363636364,0.3111111111111111,11.0
Amin Farhat,0.0,0.0,0.0,21.0
Patriarch Elias Hoayek,0.0,0.0,0.0,16.0
Bishop Boulos Akl,0.0,0.0,0.0,16.0
Ameen Rihani,0.3037974683544304,1.0,0.46601941747572817,24.0
Shibli N. Damus,0.8666666666666667,0.1262135922330097,0.22033898305084745,103.0
Naoum Mokarzel,1.0,0.3888888888888889,0.56,18.0
Eissa alKhouri,0.9166666666666666,0.5116279069767442,0.6567164179104478,43.0
Girgi Dimitri Sursock,0.15384615384615385,0.5714285714285714,0.24242424242424243,7.0
Felix Faris,0.7283236994219653,0.8344370860927153,0.7777777777777778,151.0
May Ziadeh,0.2033898305084746,0.5454545454545454,0.2962962962962963,22.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.7631578947368421,0.3717948717948718,0.5,78.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,13.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.5555555555555556,0.2,0.29411764705882354,25.0
Daoud Mujaes,0.9333333333333333,0.7777777777777778,0.8484848484848485,18.0
Bechara El Khoury,0.1111111111111111,0.25,0.15384615384615385,8.0
Youssef Ibrahim Yazbek,0.5714285714285714,0.2,0.2962962962962963,20.0
Elias Abu Shabaki,1.0,0.6326530612244898,0.775,49.0
Elie Maroun Khalil,0.55,0.5,0.5238095238095238,22.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,0.0,0.0,0.0,21.0
Botros Feghaly,0.0,0.0,0.0,24.0
Toufiq Wehbeh,0.31746031746031744,0.9523809523809523,0.47619047619047616,21.0
Bishop Mkhayel Akhrass,0.5,0.7058823529411765,0.5853658536585366,17.0
George Saad,1.0,0.23684210526315788,0.3829787234042553,38.0
Bishop Aghnathios Mbarak,0.3684210526315789,0.9333333333333333,0.5283018867924528,15.0
Fathallah Khoury,0.4166666666666667,0.35714285714285715,0.38461538461538464,14.0
Elias Sarkis,0.475,0.95,0.6333333333333333,20.0
Fouad Chehab,1.0,1.0,1.0,11.0
Hanna Moussa,0.49019607843137253,1.0,0.6578947368421053,25.0
Habib Massoud,0.7,0.8076923076923077,0.75,26.0
Zaghloul,0.8333333333333334,1.0,0.9090909090909091,25.0
Father Youhanna Habib Baysari,0.5,0.43478260869565216,0.46511627906976744,23.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.4444444444444444,0.631578947368421,0.5217391304347826,19.0
Father Youssef Hajj,0.0,0.0,0.0,21.0
Father Mkhayel Zreiby,0.72,0.46153846153846156,0.5625,39.0
Father Mikhael Hanna,1.0,0.06060606060606061,0.11428571428571428,33.0
Jean Philipp Kmeid,0.25252525252525254,0.9259259259259259,0.3968253968253968,27.0
Michel Saykali,0.3611111111111111,0.9285714285714286,0.52,14.0
Hanna Ghayth (Juan Gait),0.3611111111111111,1.0,0.5306122448979592,13.0
Yousef Hobeiche,0.34285714285714286,0.7058823529411765,0.46153846153846156,17.0
Angele Ellis,0.0,0.0,0.0,27.0
Khalil Yossuf Nader Raad,0.29411764705882354,0.9090909090909091,0.4444444444444444,22.0
Mansour Eid,0.9,0.3870967741935484,0.5413533834586466,93.0
Mkhayel Meneem,0.8695652173913043,0.8,0.8333333333333334,25.0
Constantine Elias,0.4,0.47058823529411764,0.43243243243243246,17.0
Maurice Gemayel,0.46153846153846156,0.5454545454545454,0.5,11.0
Murshid Habashi,0.425531914893617,0.7692307692307693,0.547945205479452,26.0
Michel Kahwaji,0.7549668874172185,0.8085106382978723,0.7808219178082192,141.0
Mayor of Kfarshima,0.273972602739726,0.6060606060606061,0.37735849056603776,33.0
Sohayl Tohmeh,0.21,0.5833333333333334,0.3088235294117647,36.0
Shukri Kanaan,0.42857142857142855,0.45454545454545453,0.4411764705882353,33.0
Emily Nasrallah,0.4782608695652174,1.0,0.6470588235294118,11.0
Joseph Oussani,1.0,0.8823529411764706,0.9375,153.0
Father Boulos El-Mender,0.027777777777777776,0.05,0.03571428571428571,20.0
Salah Tizani,0.9059561128526645,0.9730639730639731,0.9383116883116883,297.0
Father Elias Bassil,0.0,0.0,0.0,17.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.3076923076923077,0.64,0.4155844155844156,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,10.0
Krouger Tobia Attallah,0.10526315789473684,0.06451612903225806,0.08,31.0
Toufic El Bacha,0.9375,0.375,0.5357142857142857,40.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.5625,0.45,0.5,60.0
Bishop Youssef Darian,0.72,0.33962264150943394,0.46153846153846156,53.0
Youssef Hanna El-Sawda,0.36363636363636365,0.9523809523809523,0.5263157894736842,21.0
accuracy,0.5693489688637282,0.5693489688637282,0.5693489688637282,0.5693489688637282
macro avg,0.42779065583342146,0.4725302469760621,0.394464410180695,2473.0
weighted avg,0.6158786679103855,0.5693489688637282,0.5390995758448451,2473.0
