,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.0,0.0,0.0,18.0
Your son George,0.29411764705882354,1.0,0.45454545454545453,15.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,22.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.9015748031496063,0.715625,0.7979094076655052,320.0
Shibli N. Damus,0.21212121212121213,0.35,0.2641509433962264,20.0
Naoum Mokarzel,0.0,0.0,0.0,20.0
Eissa alKhouri,0.0,0.0,0.0,36.0
Girgi Dimitri Sursock,0.2857142857142857,0.2857142857142857,0.2857142857142857,14.0
Felix Faris,0.46938775510204084,0.9583333333333334,0.6301369863013698,24.0
May Ziadeh,0.1566265060240964,1.0,0.2708333333333333,13.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.036585365853658534,0.23076923076923078,0.06315789473684211,13.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,17.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.0,0.0,0.0,25.0
Daoud Mujaes,0.0,0.0,0.0,18.0
Bechara El Khoury,0.5909090909090909,0.8125,0.6842105263157895,16.0
Youssef Ibrahim Yazbek,0.0,0.0,0.0,24.0
Elias Abu Shabaki,0.4722222222222222,0.9444444444444444,0.6296296296296297,18.0
Elie Maroun Khalil,0.0,0.0,0.0,21.0
Aziz Khoury,0.0,0.0,0.0,12.0
Ghnatyos Mbarak,0.0,0.0,0.0,37.0
Botros Feghaly,0.0,0.0,0.0,21.0
Toufiq Wehbeh,0.9032258064516129,0.9180327868852459,0.9105691056910569,61.0
Bishop Mkhayel Akhrass,0.0,0.0,0.0,21.0
George Saad,0.40625,0.6842105263157895,0.5098039215686274,19.0
Bishop Aghnathios Mbarak,0.3953488372093023,1.0,0.5666666666666667,17.0
Fathallah Khoury,1.0,0.75,0.8571428571428571,20.0
Elias Sarkis,0.5333333333333333,1.0,0.6956521739130435,16.0
Fouad Chehab,1.0,1.0,1.0,21.0
Hanna Moussa,1.0,1.0,1.0,21.0
Habib Massoud,0.0,0.0,0.0,34.0
Zaghloul,1.0,0.9710982658959537,0.9853372434017595,173.0
Father Youhanna Habib Baysari,0.5476190476190477,1.0,0.7076923076923077,23.0
Mkhayel Daher,0.0,0.0,0.0,25.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.31746031746031744,0.8333333333333334,0.45977011494252873,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.2222222222222222,0.8888888888888888,0.35555555555555557,18.0
Father Mikhael Hanna,0.0,0.0,0.0,17.0
Jean Philipp Kmeid,1.0,1.0,1.0,184.0
Michel Saykali,0.6071428571428571,1.0,0.7555555555555555,17.0
Hanna Ghayth (Juan Gait),0.42857142857142855,1.0,0.6,15.0
Yousef Hobeiche,0.6666666666666666,1.0,0.8,18.0
Angele Ellis,0.0,0.0,0.0,10.0
Khalil Yossuf Nader Raad,0.3125,1.0,0.47619047619047616,20.0
Mansour Eid,0.8214285714285714,1.0,0.9019607843137255,23.0
Mkhayel Meneem,0.8695652173913043,0.8,0.8333333333333334,25.0
Constantine Elias,1.0,0.85,0.918918918918919,20.0
Maurice Gemayel,0.5,0.45454545454545453,0.47619047619047616,11.0
Murshid Habashi,0.0,0.0,0.0,22.0
Michel Kahwaji,0.5,1.0,0.6666666666666666,15.0
Mayor of Kfarshima,0.42105263157894735,1.0,0.5925925925925926,32.0
Sohayl Tohmeh,0.7674418604651163,1.0,0.868421052631579,66.0
Shukri Kanaan,0.0,0.0,0.0,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.9646017699115044,0.9316239316239316,0.9478260869565217,117.0
Father Boulos El-Mender,0.23636363636363636,0.65,0.3466666666666667,20.0
Salah Tizani,0.9965156794425087,1.0,0.9982547993019197,286.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,20.0
Krouger Tobia Attallah,0.0,0.0,0.0,26.0
Toufic El Bacha,0.45454545454545453,1.0,0.625,20.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.26,1.0,0.4126984126984127,13.0
Bishop Youssef Darian,0.0,0.0,0.0,15.0
Youssef Hanna El-Sawda,0.5128205128205128,1.0,0.6779661016949152,20.0
accuracy,0.6526486049332794,0.6526486049332794,0.6526486049332794,0.6526486049332794
macro avg,0.3248441512504138,0.4792833729823929,0.36657352580175495,2473.0
weighted avg,0.5916890915466926,0.6526486049332794,0.6022994830529323,2473.0
