,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.0,0.0,0.0,18.0
Your son George,0.3783783783783784,0.9333333333333333,0.5384615384615384,15.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,22.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.8333333333333334,0.671875,0.7439446366782007,320.0
Shibli N. Damus,0.16923076923076924,0.55,0.25882352941176473,20.0
Naoum Mokarzel,0.0,0.0,0.0,20.0
Eissa alKhouri,0.0,0.0,0.0,36.0
Girgi Dimitri Sursock,0.0,0.0,0.0,14.0
Felix Faris,0.6388888888888888,0.9583333333333334,0.7666666666666667,24.0
May Ziadeh,0.16049382716049382,1.0,0.2765957446808511,13.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.03488372093023256,0.23076923076923078,0.06060606060606061,13.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,17.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.0,0.0,0.0,25.0
Daoud Mujaes,0.0,0.0,0.0,18.0
Bechara El Khoury,0.46153846153846156,0.75,0.5714285714285714,16.0
Youssef Ibrahim Yazbek,0.0,0.0,0.0,24.0
Elias Abu Shabaki,0.5517241379310345,0.8888888888888888,0.6808510638297872,18.0
Elie Maroun Khalil,0.0,0.0,0.0,21.0
Aziz Khoury,0.0,0.0,0.0,12.0
Ghnatyos Mbarak,0.0,0.0,0.0,37.0
Botros Feghaly,0.0,0.0,0.0,21.0
Toufiq Wehbeh,1.0,0.9344262295081968,0.9661016949152542,61.0
Bishop Mkhayel Akhrass,0.0,0.0,0.0,21.0
George Saad,0.17647058823529413,0.15789473684210525,0.16666666666666666,19.0
Bishop Aghnathios Mbarak,0.32075471698113206,1.0,0.4857142857142857,17.0
Fathallah Khoury,1.0,0.7,0.8235294117647058,20.0
Elias Sarkis,0.6666666666666666,1.0,0.8,16.0
Fouad Chehab,1.0,1.0,1.0,21.0
Hanna Moussa,1.0,1.0,1.0,21.0
Habib Massoud,0.0,0.0,0.0,34.0
Zaghloul,1.0,0.9653179190751445,0.9823529411764705,173.0
Father Youhanna Habib Baysari,0.5,1.0,0.6666666666666666,23.0
Mkhayel Daher,0.0,0.0,0.0,25.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.25,0.75,0.375,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.2647058823529412,1.0,0.4186046511627907,18.0
Father Mikhael Hanna,0.0,0.0,0.0,17.0
Jean Philipp Kmeid,0.9945945945945946,1.0,0.997289972899729,184.0
Michel Saykali,0.5151515151515151,1.0,0.68,17.0
Hanna Ghayth (Juan Gait),0.46875,1.0,0.6382978723404256,15.0
Yousef Hobeiche,0.5625,1.0,0.72,18.0
Angele Ellis,1.0,0.1,0.18181818181818182,10.0
Khalil Yossuf Nader Raad,0.2857142857142857,1.0,0.4444444444444444,20.0
Mansour Eid,0.8214285714285714,1.0,0.9019607843137255,23.0
Mkhayel Meneem,1.0,0.68,0.8095238095238095,25.0
Constantine Elias,1.0,0.05,0.09523809523809523,20.0
Maurice Gemayel,1.0,0.45454545454545453,0.625,11.0
Murshid Habashi,1.0,0.13636363636363635,0.24,22.0
Michel Kahwaji,0.5,1.0,0.6666666666666666,15.0
Mayor of Kfarshima,0.44285714285714284,0.96875,0.6078431372549019,32.0
Sohayl Tohmeh,0.7674418604651163,1.0,0.868421052631579,66.0
Shukri Kanaan,0.0,0.0,0.0,33.0
Emily Nasrallah,1.0,1.0,1.0,11.0
Joseph Oussani,0.972972972972973,0.9230769230769231,0.9473684210526315,117.0
Father Boulos El-Mender,0.01694915254237288,0.05,0.02531645569620253,20.0
Salah Tizani,0.9533333333333334,1.0,0.9761092150170648,286.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,20.0
Krouger Tobia Attallah,0.0,0.0,0.0,26.0
Toufic El Bacha,0.3389830508474576,1.0,0.5063291139240507,20.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.2549019607843137,1.0,0.40625,13.0
Bishop Youssef Darian,0.0,0.0,0.0,15.0
Youssef Hanna El-Sawda,0.5714285714285714,1.0,0.7272727272727273,20.0
accuracy,0.6295996765062677,0.6295996765062677,0.6295996765062677,0.6295996765062677
macro avg,0.3503391039964489,0.4486418969822007,0.34714315605527485,2473.0
weighted avg,0.5911257866991506,0.6295996765062677,0.582499365037999,2473.0
