,precision,recall,f1-score,support
Your nephew Maroun,0.0,0.0,0.0,19.0
Sister Victor N. Khoury,0.0,0.0,0.0,18.0
Your son George,0.3488372093023256,1.0,0.5172413793103449,15.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,22.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.9881889763779528,0.784375,0.8745644599303136,320.0
Shibli N. Damus,0.6666666666666666,0.8,0.7272727272727273,20.0
Naoum Mokarzel,1.0,0.75,0.8571428571428571,20.0
Eissa alKhouri,0.8421052631578947,0.8888888888888888,0.8648648648648649,36.0
Girgi Dimitri Sursock,0.4482758620689655,0.9285714285714286,0.6046511627906976,14.0
Felix Faris,0.3548387096774194,0.9166666666666666,0.5116279069767442,24.0
May Ziadeh,0.16981132075471697,0.6923076923076923,0.2727272727272727,13.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.08695652173913043,0.15384615384615385,0.1111111111111111,13.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,17.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.0,0.0,0.0,25.0
Daoud Mujaes,1.0,0.7222222222222222,0.8387096774193549,18.0
Bechara El Khoury,0.45161290322580644,0.875,0.5957446808510638,16.0
Youssef Ibrahim Yazbek,1.0,0.375,0.5454545454545454,24.0
Elias Abu Shabaki,0.6428571428571429,1.0,0.782608695652174,18.0
Elie Maroun Khalil,0.4,0.09523809523809523,0.15384615384615385,21.0
Aziz Khoury,0.0,0.0,0.0,12.0
Ghnatyos Mbarak,0.0,0.0,0.0,37.0
Botros Feghaly,1.0,0.5714285714285714,0.7272727272727273,21.0
Toufiq Wehbeh,0.9830508474576272,0.9508196721311475,0.9666666666666667,61.0
Bishop Mkhayel Akhrass,0.0,0.0,0.0,21.0
George Saad,0.76,1.0,0.8636363636363636,19.0
Bishop Aghnathios Mbarak,0.8181818181818182,0.5294117647058824,0.6428571428571429,17.0
Fathallah Khoury,0.8947368421052632,0.85,0.8717948717948718,20.0
Elias Sarkis,0.7894736842105263,0.9375,0.8571428571428571,16.0
Fouad Chehab,1.0,1.0,1.0,21.0
Hanna Moussa,1.0,1.0,1.0,21.0
Habib Massoud,1.0,0.9705882352941176,0.9850746268656716,34.0
Zaghloul,1.0,0.9942196531791907,0.9971014492753624,173.0
Father Youhanna Habib Baysari,0.9583333333333334,1.0,0.9787234042553191,23.0
Mkhayel Daher,0.0,0.0,0.0,25.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.25555555555555554,0.9583333333333334,0.40350877192982454,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.6428571428571429,1.0,0.782608695652174,18.0
Father Mikhael Hanna,0.0,0.0,0.0,17.0
Jean Philipp Kmeid,0.9945945945945946,1.0,0.997289972899729,184.0
Michel Saykali,0.4722222222222222,1.0,0.6415094339622641,17.0
Hanna Ghayth (Juan Gait),0.7142857142857143,1.0,0.8333333333333334,15.0
Yousef Hobeiche,0.72,1.0,0.8372093023255814,18.0
Angele Ellis,0.0,0.0,0.0,10.0
Khalil Yossuf Nader Raad,0.8333333333333334,1.0,0.9090909090909091,20.0
Mansour Eid,1.0,1.0,1.0,23.0
Mkhayel Meneem,0.9583333333333334,0.92,0.9387755102040817,25.0
Constantine Elias,0.6451612903225806,1.0,0.7843137254901961,20.0
Maurice Gemayel,0.7777777777777778,0.6363636363636364,0.7,11.0
Murshid Habashi,0.9166666666666666,1.0,0.9565217391304348,22.0
Michel Kahwaji,0.6818181818181818,1.0,0.8108108108108109,15.0
Mayor of Kfarshima,0.47761194029850745,1.0,0.6464646464646465,32.0
Sohayl Tohmeh,0.9166666666666666,1.0,0.9565217391304348,66.0
Shukri Kanaan,0.0,0.0,0.0,33.0
Emily Nasrallah,0.9166666666666666,1.0,0.9565217391304348,11.0
Joseph Oussani,1.0,0.9914529914529915,0.9957081545064378,117.0
Father Boulos El-Mender,0.28846153846153844,0.75,0.4166666666666667,20.0
Salah Tizani,1.0,1.0,1.0,286.0
Father Elias Bassil,1.0,0.16666666666666666,0.2857142857142857,12.0
Father Tobia al-Issa,0.0,0.0,0.0,13.0
Assad Darouich Zacharias,0.0,0.0,0.0,25.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,20.0
Krouger Tobia Attallah,0.27380952380952384,0.8846153846153846,0.41818181818181815,26.0
Toufic El Bacha,0.4444444444444444,1.0,0.6153846153846154,20.0
Catherine Yazbek Al-Badawi,0.0,0.0,0.0,17.0
Youssef Fadlallah Salemeh,0.26,1.0,0.4126984126984127,13.0
Bishop Youssef Darian,0.0,0.0,0.0,15.0
Youssef Hanna El-Sawda,0.40816326530612246,1.0,0.5797101449275363,20.0
accuracy,0.7440355843105539,0.7440355843105539,0.7440355843105539,0.7440355843105539
macro avg,0.4958078445005234,0.5928664233367897,0.507413831447209,2473.0
weighted avg,0.7138656838207367,0.7440355843105539,0.7077123507701891,2473.0
