,precision,recall,f1-score,support
Your nephew Maroun,0.3333333333333333,0.10526315789473684,0.16,19.0
Sister Victor N. Khoury,1.0,1.0,1.0,20.0
Your son George,0.6956521739130435,0.5161290322580645,0.5925925925925926,31.0
Amin Farhat,0.0,0.0,0.0,25.0
Patriarch Elias Hoayek,0.0,0.0,0.0,18.0
Bishop Boulos Akl,0.0,0.0,0.0,13.0
Ameen Rihani,0.5227272727272727,0.8846153846153846,0.6571428571428571,26.0
Shibli N. Damus,0.44,0.7333333333333333,0.55,15.0
Naoum Mokarzel,0.0,0.0,0.0,20.0
Eissa alKhouri,0.6153846153846154,0.8888888888888888,0.7272727272727273,18.0
Girgi Dimitri Sursock,0.45454545454545453,0.3333333333333333,0.38461538461538464,15.0
Felix Faris,0.7878787878787878,0.6709677419354839,0.7247386759581882,155.0
May Ziadeh,0.06666666666666667,0.03508771929824561,0.04597701149425287,57.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.3684210526315789,0.15555555555555556,0.21875,90.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,19.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,13.0
Ibrahim Mejahid Al-Jaza'eri,0.0,0.0,0.0,25.0
Daoud Mujaes,1.0,0.05555555555555555,0.10526315789473684,18.0
Bechara El Khoury,0.16666666666666666,0.1875,0.17647058823529413,16.0
Youssef Ibrahim Yazbek,0.0,0.0,0.0,28.0
Elias Abu Shabaki,0.47619047619047616,0.7692307692307693,0.5882352941176471,13.0
Elie Maroun Khalil,0.5555555555555556,0.29411764705882354,0.38461538461538464,17.0
Aziz Khoury,0.0,0.0,0.0,14.0
Ghnatyos Mbarak,0.25,0.06666666666666667,0.10526315789473684,15.0
Botros Feghaly,0.0,0.0,0.0,21.0
Toufiq Wehbeh,0.2926829268292683,0.5454545454545454,0.38095238095238093,22.0
Bishop Mkhayel Akhrass,0.17391304347826086,0.18181818181818182,0.17777777777777778,22.0
George Saad,0.0,0.0,0.0,48.0
Bishop Aghnathios Mbarak,0.4838709677419355,0.2631578947368421,0.3409090909090909,57.0
Fathallah Khoury,0.38461538461538464,0.25,0.30303030303030304,20.0
Elias Sarkis,0.4523809523809524,0.8636363636363636,0.59375,22.0
Fouad Chehab,1.0,0.8210526315789474,0.9017341040462428,95.0
Hanna Moussa,0.956989247311828,0.8841059602649006,0.919104991394148,302.0
Habib Massoud,0.3333333333333333,0.9,0.4864864864864865,20.0
Zaghloul,0.8888888888888888,0.9411764705882353,0.9142857142857143,17.0
Father Youhanna Habib Baysari,0.9696969696969697,0.5517241379310345,0.7032967032967034,58.0
Mkhayel Daher,0.0,0.0,0.0,24.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,23.0
Father Botros Hasan,0.3333333333333333,0.16666666666666666,0.2222222222222222,24.0
Father Youssef Hajj,0.0,0.0,0.0,20.0
Father Mkhayel Zreiby,0.11538461538461539,0.46153846153846156,0.18461538461538463,13.0
Father Mikhael Hanna,0.0,0.0,0.0,34.0
Jean Philipp Kmeid,0.2636363636363636,0.9666666666666667,0.4142857142857143,30.0
Michel Saykali,0.5,1.0,0.6666666666666666,24.0
Hanna Ghayth (Juan Gait),0.45454545454545453,0.8333333333333334,0.5882352941176471,24.0
Yousef Hobeiche,0.6375,0.7338129496402878,0.6822742474916388,139.0
Angele Ellis,0.0,0.0,0.0,27.0
Khalil Yossuf Nader Raad,0.12264150943396226,0.7222222222222222,0.20967741935483872,18.0
Mansour Eid,0.6551724137931034,0.8260869565217391,0.7307692307692307,23.0
Mkhayel Meneem,0.9473684210526315,0.72,0.8181818181818182,25.0
Constantine Elias,0.3695652173913043,0.85,0.5151515151515151,20.0
Maurice Gemayel,0.0,0.0,0.0,12.0
Murshid Habashi,0.18181818181818182,0.2727272727272727,0.21818181818181817,22.0
Michel Kahwaji,0.12903225806451613,0.9230769230769231,0.22641509433962265,13.0
Mayor of Kfarshima,0.11851851851851852,0.5,0.19161676646706588,32.0
Sohayl Tohmeh,0.16083916083916083,0.696969696969697,0.26136363636363635,33.0
Shukri Kanaan,0.3,0.18181818181818182,0.22641509433962265,33.0
Emily Nasrallah,0.9090909090909091,0.9090909090909091,0.9090909090909091,11.0
Joseph Oussani,0.8148148148148148,0.9565217391304348,0.88,23.0
Father Boulos El-Mender,0.5555555555555556,0.06756756756756757,0.12048192771084337,74.0
Salah Tizani,0.25316455696202533,1.0,0.40404040404040403,20.0
Father Elias Bassil,0.0,0.0,0.0,12.0
Father Tobia al-Issa,0.0,0.0,0.0,12.0
Assad Darouich Zacharias,0.0,0.0,0.0,17.0
Asaad Koury Tobia Attallah,0.0,0.0,0.0,12.0
Krouger Tobia Attallah,0.375,0.9642857142857143,0.54,28.0
Toufic El Bacha,0.5185185185185185,0.8235294117647058,0.6363636363636364,17.0
Catherine Yazbek Al-Badawi,0.3333333333333333,0.11764705882352941,0.17391304347826086,17.0
Youssef Fadlallah Salemeh,1.0,0.2602739726027397,0.41304347826086957,73.0
Bishop Youssef Darian,0.4411764705882353,0.8823529411764706,0.5882352941176471,17.0
Youssef Hanna El-Sawda,0.7837837837837838,0.48739495798319327,0.6010362694300518,119.0
accuracy,0.488456865127582,0.488456865127582,0.488456865127582,0.488456865127582
macro avg,0.3513124952144872,0.41157682500338894,0.3318949474514608,2469.0
weighted avg,0.5177253815750328,0.488456865127582,0.45974503952172524,2469.0
